label;latitude;longitude
vallons de l erdre;47,54;-1,14
marillet;46,57;-0,63
st nicolas de redon;47,64;-2,06
martinet;46,66;-1,68
ste reine de bretagne;47,44;-2,18
montaigu vendee;46,97;-1,3
severac;47,55;-2,07
montreuil;46,4;-0,84
soulvache;47,82;-1,45
mouilleron st germain;46,67;-0,84
la turballe;47,35;-2,49
moutiers les mauxfaits;46,49;-1,44
loireauxence;47,44;-1,03
nalliers;46,47;-1,04
vay;47,55;-1,71
les pineaux;46,6;-1,18
vieillevigne;46,97;-1,42
les velluire sur vendee;46,41;-0,9
la chevallerais;47,48;-1,66
reaumur;46,71;-0,82
la reorthe;46,61;-1,05
la roche sur yon;46,67;-1,41
st aubin des ormeaux;47;-1,04
ste cecile;46,73;-1,12
st cyr des gats;46,57;-0,86
ste gemme la plaine;46,47;-1,11
ste hermine;46,56;-1,07
st hilaire de riez;46,74;-1,96
st hilaire des loges;46,47;-0,65
st juire champgillon;46,59;-1,01
st mars la reorthe;46,86;-0,92
st martin lars en ste hermine;46,6;-0,98
st michel en l herm;46,34;-1,25
st paul en pareds;46,83;-0,97
ste pexine;46,56;-1,12
st sigismond;46,34;-0,71
st urbain;46,88;-2,02
st vincent sur graon;46,5;-1,38
sallertaine;46,87;-1,95
sigournais;46,71;-0,99
thire;46,54;-1,01
thouarsais bouildroux;46,61;-0,87
chanverrie;46,95;-0,98
allonnes;47,3;0,01
angers;47,48;-0,56
aubigne sur layon;47,21;-0,47
bauge en anjou;47,57;-0,1
beaufort en anjou;47,44;-0,21
beaupreau en mauges;47,2;-0,96
behuard;47,38;-0,64
blaison st sulpice;47,39;-0,38
blou;47,36;-0,05
brain sur allonnes;47,31;0,07
brissac loire aubance;47,35;-0,4
brissac loire aubance;47,35;-0,4
cande;47,56;-1,04
les cerqueux;47,01;-0,64
bellevigne les chateaux;47,18;-0,06
oree d anjou;47,31;-1,2
oree d anjou;47,31;-1,2
oree d anjou;47,31;-1,2
oree d anjou;47,31;-1,2
la chapelle st laud;47,61;-0,3
les hauts d anjou;47,7;-0,55
les hauts d anjou;47,7;-0,55
chemille en anjou;47,22;-0,7
chemille en anjou;47,22;-0,7
chemille en anjou;47,22;-0,7
chemille en anjou;47,22;-0,7
denee;47,38;-0,61
deneze sous doue;47,25;-0,26
distre;47,22;-0,12
ecouflant;47,53;-0,52
etriche;47,66;-0,45
jarze villages;47,55;-0,26
les garennes sur loire;47,39;-0,47
la lande chasles;47,46;-0,07
huille lezigne;47,65;-0,3
le lion d angers;47,64;-0,76
le lion d angers;47,64;-0,76
maze milon;47,47;-0,28
mazieres en mauges;47,06;-0,8
longuenee en anjou;47,55;-0,67
montigne les rairies;47,63;-0,21
montilliers;47,19;-0,52
montreuil sur loir;47,59;-0,39
montrevault sur evre;47,26;-1,04
montrevault sur evre;47,26;-1,04
montsoreau;47,21;0,05
morannes sur sarthe daumeray;47,71;-0,39
murs erigne;47,39;-0,55
noyant villages;47,52;0,1
noyant villages;47,52;0,1
noyant villages;47,52;0,1
parnay;47,22;0
passavant sur layon;47,1;-0,38
mauges sur loire;47,34;-0,93
mauges sur loire;47,34;-0,93
mauges sur loire;47,34;-0,93
ombree d anjou;47,72;-1,11
ombree d anjou;47,72;-1,11
ombree d anjou;47,72;-1,11
gennes val de loire;47,33;-0,24
gennes val de loire;47,33;-0,24
ste gemmes sur loire;47,43;-0,58
val du layon;47,31;-0,66
st leger de linieres;47,46;-0,71
sevremoine;47,1;-1,09
sevremoine;47,1;-1,09
loire authion;47,46;-0,37
loire authion;47,46;-0,37
st sigismond;47,45;-0,94
saumur;47,27;-0,08
segre en anjou bleu;47,71;-0,86
segre en anjou bleu;47,71;-0,86
segre en anjou bleu;47,71;-0,86
la seguiniere;47,08;-0,96
la tessoualle;47,01;-0,84
bellevigne en layon;47,27;-0,54
bellevigne en layon;47,27;-0,54
toutlemonde;47,06;-0,76
erdre en anjou;47,58;-0,82
lys haut layon;47,14;-0,47
rives du loir en anjou;47,56;-0,44
bauge en anjou;47,57;-0,1
beaufort en anjou;47,44;-0,21
beaulieu sur layon;47,32;-0,6
beaupreau en mauges;47,2;-0,96
beaupreau en mauges;47,2;-0,96
becon les granits;47,5;-0,8
bouchemaine;47,43;-0,63
bouille menard;47,74;-0,97
bourg l eveque;47,73;-1,02
brissac loire aubance;47,35;-0,4
brissac loire aubance;47,35;-0,4
bellevigne les chateaux;47,18;-0,06
chanteloup les bois;47,09;-0,69
les hauts d anjou;47,7;-0,55
les hauts d anjou;47,7;-0,55
terranjou;47,26;-0,44
chemille en anjou;47,22;-0,7
corze;47,54;-0,37
le coudray macouard;47,18;-0,13
doue en anjou;47,19;-0,31
doue en anjou;47,19;-0,31
epieds;47,14;-0,04
feneu;47,58;-0,6
ingrandes le fresne sur loire;47,41;-0,93
la jaille yvon;47,73;-0,69
jarze villages;47,55;-0,26
jarze villages;47,55;-0,26
loire;47,63;-0,96
val d erdre auxence;47,51;-0,93
la menitre;47,41;-0,26
mire;47,76;-0,5
montrevault sur evre;47,26;-1,04
montrevault sur evre;47,26;-1,04
noyant villages;47,52;0,1
noyant villages;47,52;0,1
noyant villages;47,52;0,1
noyant villages;47,52;0,1
mauges sur loire;47,34;-0,93
mauges sur loire;47,34;-0,93
ombree d anjou;47,72;-1,11
les rairies;47,65;-0,22
rochefort sur loire;47,35;-0,65
la romagne;47,05;-1,01
st barthelemy d anjou;47,47;-0,49
st jean de la croix;47,41;-0,59
st lambert la potherie;47,49;-0,69
st leger de linieres;47,46;-0,71
sevremoine;47,1;-1,09
loire authion;47,46;-0,37
saumur;47,27;-0,08
segre en anjou bleu;47,71;-0,86
segre en anjou bleu;47,71;-0,86
segre en anjou bleu;47,71;-0,86
somloire;47,04;-0,6
soulaire et bourg;47,58;-0,54
thorigne d anjou;47,64;-0,66
tierce;47,62;-0,44
trelaze;47,45;-0,47
varennes sur loire;47,25;0,04
erdre en anjou;47,58;-0,82
vernantes;47,39;0,03
lys haut layon;47,14;-0,47
lys haut layon;47,14;-0,47
lys haut layon;47,14;-0,47
rives du loir en anjou;47,56;-0,44
vivy;47,32;-0,07
berzeme;44,66;4,57
gras;44,45;4,53
labatie d andaure;45,03;4,49
lachamp raphael;44,8;4,29
laviolle;44,76;4,33
mazan l abbaye;44,72;4,08
st cirgues en montagne;44,77;4,09
ste eulalie;44,83;4,19
st joseph des bancs;44,75;4,41
usclades et rieutord;44,77;4,17
couflens;42,75;1,18
couflens;42,75;1,18
dalou;43,03;1,65
dun;43,03;1,79
ganac;42,93;1,56
garanou;42,76;1,74
gaudies;43,17;1,73
ilhat;42,95;1,78
labatut;43,26;1,52
lacourt;42,93;1,17
larbont;42,99;1,4
laroque d olmes;42,97;1,87
leran;42,98;1,92
lesparrou;42,93;1,94
mauvezin de ste croix;43,08;1,23
mercenac;43,05;1,07
montaillou;42,78;1,9
montardit;43,07;1,19
montaut;43,19;1,66
montferrier;42,87;1,77
montjoie en couserans;43,02;1,18
moulis;42,94;1,1
nalzen;42,92;1,75
niaux;42,82;1,6
ornolac ussat les bains;42,82;1,65
orus;42,79;1,51
pereille;42,93;1,81
rieucros;43,08;1,76
riverenert;42,95;1,26
rouze;42,74;2,07
sabarat;43,1;1,4
st amadou;43,11;1,71
st jean d aigues vives;42,92;1,88
st julien de gras capou;43,04;1,86
st martin de caralp;42,99;1,54
st martin d oydes;43,17;1,48
st quirc;43,28;1,5
st victor rouzaud;43,09;1,55
salsein;42,9;1
sautel;42,97;1,82
savignac les ormeaux;42,68;1,78
seix;42,82;1,15
lorp sentaraille;43,02;1,11
sentein;42,84;0,92
sieuras;43,19;1,34
siguer;42,71;1,55
aulos sinsat;42,8;1,66
soulan;42,92;1,24
unzent;43,17;1,53
ussat;42,83;1,62
le vernet;43,19;1,6
villeneuve d olmes;42,91;1,82
charmes sur rhone;44,87;4,83
guilherand granges;44,93;4,87
issanlas;44,77;4,02
st gineys en coiron;44,63;4,54
st jean le centenier;44,59;4,54
st just d ardeche;44,29;4,62
st laurent bains laval d aurelle;44,59;3,96
st martin d ardeche;44,31;4,57
durban sur arize;43,02;1,35
erce;42,83;1,3
fabas;43,12;1,11
ferrieres sur ariege;42,94;1,61
gourbit;42,83;1,52
ignaux;42,74;1,85
lacave;43,05;1,01
lapenne;43,14;1,78
madiere;43,11;1,51
malleon;43,03;1,72
merens les vals;42,63;1,83
mijanes;42,71;2,01
montels;43,01;1,47
montgauch;42,99;1,07
moulin neuf;43,07;1,95
orlu;42,66;1,94
oust;42,86;1,23
pailhes;43,1;1,45
pech;42,76;1,69
perles et castelet;42,72;1,77
le peyrat;42,96;1,93
le puch;42,72;2,1
querigut;42,68;2,11
quie;42,84;1,59
rieux de pelleport;43,06;1,6
st bauzeil;43,08;1,58
ste croix volvestre;43,12;1,17
st paul de jarrat;42,9;1,67
st quentin la tour;43,03;1,91
st ybars;43,24;1,4
senconac;42,81;1,72
sentenac d oust;42,87;1,14
serres sur arget;42,97;1,5
sorgeat;42,74;1,89
soueix rogalle;42,9;1,19
surba;42,86;1,58
suzan;43,03;1,43
tarascon sur ariege;42,84;1,61
taurignan vieux;43,04;1,11
ustou;42,77;1,26
val de sos;42,78;1,48
villeneuve du pareage;43,16;1,64
vivies;43,06;1,78
bidon;44,36;4,54
borne;44,62;4,04
cros de georand;44,8;4,13
genestelle;44,74;4,39
lafarre;45,08;4,52
montpezat sous bauzon;44,72;4,2
le roux;44,72;4,14
st alban en montagne;44,71;3,92
st laurent bains laval d aurelle;44,59;3,96
coussa;43,06;1,69
coutens;43,07;1,82
engomer;42,94;1,06
erp;42,94;1,2
eycheil;42,96;1,16
le fossat;43,18;1,41
gabre;43,07;1,42
gajan;43,04;1,13
lapege;42,8;1,56
lassur;42,74;1,72
lescousse;43,15;1,51
leychert;42,95;1,73
lezat sur leze;43,28;1,34
lieurac;42,98;1,79
lissac;43,27;1,51
luzenac;42,72;1,74
manses;43,11;1,81
meras;43,18;1,31
mercus garrabet;42,88;1,64
miglos;42,78;1,61
montoulieu;42,9;1,61
montseron;43,02;1,32
orgeix;42,68;1,88
pradieres;42,96;1,66
rimont;42,99;1,28
roquefixade;42,93;1,76
roumengoux;43,08;1,92
st felix de rieutord;43,04;1,67
ste foi;43,13;1,92
st girons;42,98;1,15
st jean de verges;43,01;1,63
st jean de verges;43,01;1,63
st michel;43,13;1,5
saurat;42,88;1,5
saurat;42,88;1,5
saverdun;43,23;1,57
aulos sinsat;42,8;1,66
soula;42,94;1,69
taurignan castet;43,06;1,1
thouars sur arize;43,18;1,24
tourtrol;43,07;1,8
tremoulet;43,16;1,72
ustou;42,77;1,26
val de sos;42,78;1,48
ste suzanne;43,21;1,38
aizac;44,72;4,33
desaignes;44,99;4,5
gilhac et bruzac;44,86;4,75
rompon;44,78;4,73
st alban d ay;45,19;4,63
st etienne de lugdares;44,65;3,97
st laurent du pape;44,82;4,75
st marcel d ardeche;44,33;4,61
st remeze;44,38;4,5
la voulte sur rhone;44,8;4,78
daumazan sur arize;43,14;1,3
dreuilhe;42,94;1,87
durfort;43,2;1,46
encourtiech;42,96;1,19
esplas;43,19;1,5
fougax et barrineuf;42,87;1,9
freychenet;42,89;1,73
genat;42,83;1,57
gesties;42,72;1,58
l herm;42,97;1,68
l hospitalet pres l andorre;42,6;1,78
illartein;42,92;0,95
lagarde;43,05;1,94
larnat;42,8;1,63
lasserre;43,08;1,16
lercoul;42,71;1,53
limbrassac;43,01;1,84
lordat;42,8;1,78
loubaut;43,19;1,28
loubieres;43,01;1,59
malegoude;43,11;1,93
mauvezin de prat;43,03;0,99
mazeres;43,23;1,68
mirepoix;43,11;1,87
monesple;43,1;1,48
montesquieu avantes;43,03;1,22
montgailhard;42,94;1,64
montjoie en couserans;43,02;1,18
le port;42,84;1,39
prades;42,79;1,86
st felix de tournegat;43,12;1,75
st jean du castillonnais;42,95;0,93
st jean du falga;43,09;1,62
st lary;42,9;0,87
st lizier;43;1,13
segura;43,03;1,69
sentenac de serou;42,95;1,39
sor;42,92;1,01
soueix rogalle;42,9;1,19
tabre;42,99;1,86
tourtouse;43,09;1,14
unac;42,76;1,78
urs;42,78;1,73
varilhes;43,06;1,63
vaychis;42,74;1,82
vernaux;42,79;1,79
vira;43,05;1,76
vallees d antraigues asperjoc;44,72;4,35
beauchastel;44,83;4,8
bourg st andeol;44,38;4,61
cellier du luc;44,67;3,9
lalouvesc;45,12;4,53
mezilhac;44,81;4,34
le plagnal;44,69;3,95
st cierge la serre;44,79;4,68
st georges les bains;44,86;4,81
st pierre sur doux;45,13;4,49
st pons;44,6;4,57
paris;48,86;2,36
paris;48,83;2,42
crampagna;43,03;1,59
dun;43,03;1,79
dun;43,03;1,79
dun;43,03;1,79
esclagne;42,98;1,84
escosse;43,13;1,55
esplas de serou;42,96;1,35
foix;42,97;1,61
fornex;43,16;1,24
galey;42,95;0,9
gudas;43;1,68
illier et laramade;42,79;1,54
les issards;43,08;1,74
justiniac;43,21;1,49
lanoux;43,12;1,42
larcat;42,77;1,65
lavelanet;42,93;1,85
lescure;43,01;1,24
loubens;43,04;1,55
ludies;43,12;1,72
le mas d azil;43,07;1,35
massat;42,87;1,42
mercus garrabet;42,88;1,64
merigon;43,09;1,2
montagagne;42,96;1,41
montbel;42,98;1,97
montegut en couserans;42,98;1,09
montegut plantaurel;43,08;1,5
montfa;43,1;1,29
montsegur;42,84;1,83
nescus;42,99;1,44
orgibet;42,93;0,94
pamiers;43,12;1,62
le pla;42,69;2,06
pradettes;42,99;1,82
prat bonrepaux;43,03;1,03
prayols;42,92;1,6
les pujols;43,09;1,72
rabat les trois seigneurs;42,85;1,49
raissac;42,94;1,81
regat;42,99;1,89
roquefort les cascades;42,96;1,74
st amans;43,16;1,55
st pierre de riviere;42,97;1,56
tarascon sur ariege;42,84;1,61
teilhet;43,1;1,78
tignac;42,75;1,8
la tour du crieu;43,1;1,67
troye d ariege;43,02;1,89
vals;43,1;1,76
vebre;42,77;1,72
ventenac;43;1,72
verdun;42,81;1,69
vernajoul;42,99;1,59
verniolle;43,08;1,66
val de sos;42,78;1,48
val de sos;42,78;1,48
villeneuve;42,95;0,98
villeneuve du latou;43,2;1,43
paris;48,84;2,35
paris;48,87;2,31
paris;48,86;2,38
paris;48,86;2,26
paris;48,86;2,4
amillis;48,74;3,14
amponville;48,29;2,53
barcy;49,02;2,88
bassevelle;48,92;3,28
beauvoir;48,64;2,86
beton bazoches;48,71;3,25
bombon;48,57;2,87
boutigny;48,91;2,93
bray sur seine;48,41;3,24
bussieres;48,93;3,24
chaintreaux;48,19;2,81
chalautre la grande;48,55;3,45
chalautre la petite;48,53;3,32
champagne sur seine;48,41;2,81
champdeuil;48,62;2,73
champeaux;48,59;2,81
chartrettes;48,49;2,71
chaumes en brie;48,67;2,85
chevru;48,73;3,2
chevry cossigny;48,72;2,68
claye souilly;48,94;2,68
combs la ville;48,66;2,57
congis sur therouanne;49,01;2,98
coubert;48,68;2,71
courtomer;48,66;2,9
coutencon;48,47;3
cregy les meaux;48,98;2,87
croissy beaubourg;48,82;2,66
dagny;48,71;3,17
dammartin sur tigeaux;48,81;2,9
dampmart;48,89;2,75
douy la ramee;49,06;2,88
echouboulains;48,46;2,93
emerainville;48,82;2,61
everly;48,46;3,26
evry gregy sur yerre;48,65;2,64
fontaine le port;48,48;2,77
fontains;48,52;3,01
forfry;49,05;2,85
fouju;48,59;2,77
fresnes sur marne;48,94;2,74
grandpuits bailly carrois;48,58;2,98
grandpuits bailly carrois;48,58;2,98
gretz armainvilliers;48,75;2,73
grisy sur seine;48,44;3,32
jaignes;48,99;3,07
lieusaint;48,63;2,55
limoges fourches;48,63;2,67
lognes;48,83;2,63
longueville;48,51;3,24
louan villegruis fontaine;48,61;3,49
luzancy;48,98;3,18
marchemoret;49,05;2,75
marcilly;49,04;2,88
le mee sur seine;48,54;2,63
meigneux;48,51;3,1
misy sur yonne;48,37;3,1
mitry mory;48,98;2,61
moissy cramayel;48,63;2,6
montenils;48,84;3,48
montevrain;48,87;2,75
montge en goele;49,03;2,74
mortcerf;48,78;2,9
mousseaux les bray;48,4;3,23
nandy;48,58;2,55
nemours;48,26;2,71
neufmoutiers en brie;48,77;2,83
noisy rudignon;48,34;2,93
obsonville;48,22;2,57
orly sur morin;48,9;3,23
othis;49,08;2,66
ozoir la ferriere;48,76;2,68
ozouer le voulgis;48,66;2,78
pezarches;48,74;2,99
le plessis l eveque;49,01;2,79
pomponne;48,89;2,67
pontault combault;48,79;2,61
precy sur marne;48,93;2,77
presles en brie;48,71;2,74
rebais;48,86;3,23
roissy en brie;48,79;2,66
rozay en brie;48,68;2,96
saacy sur marne;48,95;3,22
st fargeau ponthierry;48,54;2,52
st fargeau ponthierry;48,54;2,52
st martin des champs;48,79;3,33
st martin du boschet;48,73;3,43
st martin en biere;48,43;2,58
st ouen sur morin;48,91;3,2
beautheil saints;48,76;3,08
st simeon;48,8;3,19
salins;48,43;3,02
sammeron;48,94;3,08
samois sur seine;48,46;2,75
samoreau;48,42;2,77
sancy les provins;48,71;3,39
savins;48,51;3,2
sognolles en montois;48,52;3,15
la tombe;48,39;3,09
ussy sur marne;48,97;3,08
vaires sur marne;48,87;2,64
arbonne la foret;48,41;2,56
vanville;48,55;3,12
aufferville;48,2;2,6
vaucourtois;48,9;2,96
augers en brie;48,67;3,35
vaux le penil;48,52;2,7
aulnoy;48,85;3,09
vendrest;49,04;3,11
balloy;48,4;3,15
villeneuve sous dammartin;49,03;2,64
barbizon;48,45;2,6
ville st jacques;48,34;2,9
bellot;48,84;3,32
villevaude;48,91;2,66
bernay vilbert;48,68;2,93
villiers en biere;48,5;2,6
bois le roi;48,48;2,7
villiers sur morin;48,85;2,87
boissy le chatel;48,83;3,14
vimpelles;48,44;3,17
bussy st martin;48,85;2,68
voinsles;48,68;3,02
buthiers;48,29;2,45
ablis;48,53;1,85
cesson;48,56;2,6
bazemont;48,93;1,87
cessoy en montois;48,51;3,14
behoust;48,83;1,72
chailly en biere;48,47;2,61
beynes;48,85;1,87
champs sur marne;48,85;2,6
bonnieres sur seine;49,02;1,57
la chapelle gauthier;48,53;2,86
breuil bois robert;48,94;1,71
les chapelles bourbon;48,74;2,84
breval;48,96;1,54
chatillon la borde;48,54;2,83
bullion;48,62;1,98
chauffry;48,82;3,18
la celle les bordes;48,64;1,95
chelles;48,88;2,6
chaufour les bonnieres;49,02;1,49
chenoise cucharmoy;48,61;3,19
le chesnay rocquencourt;48,83;2,12
chessy;48,87;2,77
chevreuse;48,71;2,04
chevrainvilliers;48,25;2,6
cravent;48,99;1,48
chevry en sereine;48,25;2,96
elancourt;48,78;1,96
claye souilly;48,94;2,68
les essarts le roi;48,72;1,9
couilly pont aux dames;48,88;2,87
favrieux;48,94;1,64
coulommes;48,89;2,93
freneuse;49,05;1,61
courpalay;48,64;2,95
gaillon sur montcient;49,03;1,9
courquetaine;48,68;2,75
gambais;48,78;1,68
crecy la chapelle;48,86;2,93
gambaiseuil;48,76;1,72
crisenoy;48,6;2,74
garancieres;48,82;1,76
croissy beaubourg;48,82;2,66
gargenville;48,99;1,81
dammartin en goele;49,05;2,68
guernes;49,02;1,64
les ecrennes;48,5;2,88
guitrancourt;49,01;1,78
egreville;48,18;2,88
hargeville;48,9;1,75
esbly;48,9;2,81
juziers;49;1,84
etrepilly;49,04;2,93
longvilliers;48,57;2
favieres;48,78;2,77
maurepas;48,77;1,92
fay les nemours;48,23;2,66
mericourt;49,04;1,62
la ferte sous jouarre;48,95;3,13
le mesnil le roi;48,93;2,12
fontainebleau;48,41;2,68
le mesnil st denis;48,74;1,97
fontaine fourches;48,41;3,39
mezieres sur seine;48,95;1,78
fretoy;48,71;3,2
millemont;48,81;1,73
garentreville;48,23;2,56
montesson;48,92;2,14
gesvres le chapitre;49,04;2,84
les mureaux;48,99;1,91
gouaix;48,48;3,3
neauphle le vieux;48,82;1,86
gouvernes;48,86;2,69
orcemont;48,6;1,81
gravon;48,39;3,13
orgerus;48,84;1,7
guercheville;48,26;2,56
orgeval;48,92;1,97
gurcy le chatel;48,48;3,08
orphin;48,58;1,78
gurcy le chatel;48,48;3,08
le pecq;48,89;2,11
hautefeuille;48,77;2,96
richebourg;48,82;1,63
la haute maison;48,88;3,01
rosny sur seine;49;1,61
hericy;48,44;2,79
st germain de la grange;48,83;1,9
la houssaye en brie;48,76;2,87
st illiers le bois;48,97;1,51
ichy;48,21;2,54
st remy les chevreuse;48,7;2,08
jablines;48,91;2,76
saulx marchais;48,85;1,84
jouy le chatel;48,66;3,14
sonchamp;48,59;1,87
jouy sur morin;48,8;3,27
tessancourt sur aubette;49,03;1,92
larchant;48,28;2,6
tilly;48,88;1,57
lesigny;48,75;2,62
le tremblay sur mauldre;48,78;1,88
longperrier;49,05;2,66
le vesinet;48,89;2,13
la madeleine sur loing;48,21;2,7
vieille eglise en yvelines;48,67;1,87
marles en brie;48,72;2,89
villepreux;48,83;2,01
meaux;48,96;2,9
viroflay;48,8;2,17
melz sur seine;48,5;3,4
monthyon;49,01;2,83
moret loing et orvanne;48,35;2,82
mouy sur seine;48,43;3,25
nangis;48,55;3,01
nanteau sur essonne;48,32;2,43
nantouillet;49;2,7
chauconin neufmontiers;48,97;2,83
noyen sur seine;48,45;3,34
ocquerre;49,03;3,06
paley;48,24;2,85
pecy;48,65;3,07
pierre levee;48,9;3,04
pommeuse;48,82;3,01
pomponne;48,89;2,67
quiers;48,61;2,96
quincy voisins;48,9;2,88
rampillon;48,54;3,07
la rochette;48,51;2,66
rumont;48,27;2,5
sablonnieres;48,88;3,29
st germain sur morin;48,88;2,84
st hilliers;48,63;3,26
st jean les deux jumeaux;48,94;3,03
st just en brie;48,61;3,12
st leger;48,84;3,27
st mammes;48,39;2,82
st mesmes;48,99;2,71
st pathus;49,07;2,79
st soupplets;49,04;2,8
st thibault des vignes;48,86;2,68
serris;48,85;2,79
sivry courtry;48,53;2,76
thieux;49,01;2,66
thoury ferottes;48,3;2,94
trilport;48,96;2,97
le vaudoue;48,35;2,52
vaux sur lunain;48,22;2,96
villecerf;48,33;2,85
villemarechal;48,27;2,88
villemarechal;48,27;2,88
villenoy;48,94;2,85
villeroy;48,98;2,78
villevaude;48,91;2,66
villuis;48,41;3,36
vinantes;49;2,74
voisenon;48,57;2,66
allainville aux bois;48,47;1,9
boinville en mantois;48,93;1,75
la boissiere ecole;48,69;1,67
boissy mauvoisin;48,97;1,58
bouafle;48,96;1,9
bougival;48,86;2,14
brueil en vexin;49,03;1,81
chambourcy;48,9;2,03
conde sur vesgre;48,73;1,67
croissy sur seine;48,88;2,14
dannemarie;48,76;1,61
ecquevilly;48,95;1,92
l etang la ville;48,87;2,06
evecquemont;49,02;1,94
gazeran;48,63;1,78
issou;48,99;1,79
notre dame de la mer;49,05;1,52
jouy en josas;48,77;2,16
jumeauville;48,91;1,78
lommoye;49;1,52
magny les hameaux;48,74;2,05
mareil marly;48,88;2,08
mareil sur mauldre;48,89;1,87
marly le roi;48,87;2,09
maulette;48,78;1,62
mittainville;48,66;1,64
mondreville;48,9;1,56
montainville;48,88;1,85
mousseaux sur seine;49,05;1,65
noisy le roi;48,85;2,05
orvilliers;48,85;1,64
poigny la foret;48,68;1,75
ponthevrard;48,55;1,91
sailly;49,04;1,79
st germain en laye;48,94;2,1
st illiers la ville;48,98;1,54
st nom la breteche;48,86;2,02
st remy les chevreuse;48,7;2,08
soindres;48,95;1,67
toussus le noble;48,75;2,12
la villeneuve en chevrie;49,02;1,53
villennes sur seine;48,94;2
villiers st frederic;48,82;1,88
authon la plaine;48,45;1,96
auvers st georges;48,48;2,23
avrainville;48,56;2,24
bievres;48,76;2,21
boussy st antoine;48,69;2,53
bouville;48,43;2,28
brouy;48,33;2,29
chauffour les etrechy;48,51;2,17
courdimanche sur essonne;48,42;2,36
dannemois;48,46;2,47
draveil;48,68;2,42
draveil;48,68;2,42
echarcon;48,57;2,4
evry courcouronnes;48,63;2,43
la foret le roi;48,48;2,05
gif sur yvette;48,7;2,13
guibeville;48,57;2,27
leuville sur orge;48,61;2,27
longjumeau;48,69;2,3
moigny sur ecole;48,44;2,44
morsang sur orge;48,66;2,35
nainville les roches;48,5;2,5
paray vieille poste;48,72;2,36
prunay sur essonne;48,35;2,36
roinvilliers;48,35;2,24
st cyr sous dourdan;48,57;2,04
st germain les arpajon;48,6;2,26
st hilaire;48,44;2,09
st jean de beauregard;48,67;2,17
st maurice montcouronne;48,58;2,12
st pierre du perray;48,61;2,52
st vrain;48,54;2,32
vert le grand;48,58;2,37
vigneux sur seine;48,7;2,43
villiers le bacle;48,73;2,12
wissous;48,73;2,33
yerres;48,72;2,49
bois colombes;48,92;2,27
boulogne billancourt;48,84;2,24
chatenay malabry;48,77;2,26
clamart;48,8;2,25
clamart;48,8;2,25
clichy;48,9;2,31
meudon;48,8;2,23
montrouge;48,82;2,32
le plessis robinson;48,78;2,26
vaucresson;48,84;2,16
aulnay sous bois;48,95;2,49
clichy sous bois;48,91;2,55
la courneuve;48,93;2,4
l ile st denis;48,93;2,34
montfermeil;48,9;2,57
neuilly plaisance;48,86;2,51
neuilly sur marne;48,86;2,54
pantin;48,9;2,41
pierrefitte sur seine;48,96;2,36
romainville;48,88;2,44
stains;48,96;2,38
villemomble;48,88;2,51
villepinte;48,96;2,54
champigny sur marne;48,82;2,52
fresnes;48,76;2,33
gentilly;48,81;2,34
maisons alfort;48,81;2,44
nogent sur marne;48,84;2,48
rungis;48,75;2,35
st mande;48,84;2,42
st maur des fosses;48,8;2,49
santeny;48,74;2,58
villejuif;48,79;2,36
vincennes;48,85;2,44
aincourt;49,07;1,77
andilly;49,01;2,3
arronville;49,17;2,11
auvers sur oise;49,08;2,15
banthelu;49,13;1,82
beauchamp;49,02;2,19
bray et lu;49,14;1,67
