label;latitude;longitude
st_bonnet_en_champsaur;44,7;6,1
coolus;48,91;4,32
le_buisson;48,76;4,75
la_vancelle;48,28;7,32
ste_colombe;44,29;5,67
cormicy;49,38;3,9
bussy_le_repos;48,9;4,74
walbourg;48,89;7,78
le_devoluy;44,68;5,89
cormicy;49,38;3,9
cernay_les_reims;49,25;4,11
weitbruch;48,76;7,78
le_devoluy;44,68;5,89
corribert;48,94;3,77
chaintrix_bierges;48,9;4,1
westhoffen;48,61;7,42
le_devoluy;44,68;5,89
corroy;48,7;3,96
champaubert;48,89;3,77
weyersheim;48,72;7,83
st_martin_de_queyrieres;44,84;6,58
coulommes_la_montagne;49,23;3,91
champvoisy;49,13;3,63
wildersbach;48,44;7,22
courmas;49,19;3,91
changy;48,78;4,68
willgottheim;48,67;7,52
courtagnon;49,14;3,95
chaumuzy;49,16;3,87
wilwisheim;48,75;7,5
la_salle_les_alpes;44,95;6,57
courville;49,27;3,71
cheminon;48,74;4,92
wingen;49,04;7,81
sigottier;44,46;5,69
la_croix_en_champagne;49,07;4,66
la_cheppe;49,05;4,49
wingersheim_les_quatre_bans;48,72;7,62
sigoyer;44,48;5,97
cuchery;49,13;3,83
cheppes_la_prairie;48,82;4,44
woerth;48,94;7,74
dommartin_lettree;48,77;4,29
chepy;48,91;4,45
wolschheim;48,71;7,45
villar_st_pancrace;44,84;6,65
eclaires;49;5
val_des_marais;48,83;3,97
zehnacker;48,67;7,45
vitrolles;44,42;5,95
ecueil;49,18;3,95
corbeil;48,57;4,44
zeinheim;48,68;7,49
escardes;48,69;3,53
courcy;49,32;4,01
ammerschwihr;48,12;7,26
esclavolles_lurey;48,55;3,65
courdemanges;48,68;4,51
artzenheim;48,11;7,54
auribeau_sur_siagne;43,61;6,91
euvy;48,72;4,02
courtemont;49,14;4,78
aspach_michelbach;47,77;7,12
faux_vesigneul;48,78;4,38
couvrot;48,77;4,58
ballersdorf;47,62;7,16
favresse;48,72;4,72
cuisles;49,13;3,78
bantzenheim;47,82;7,5
fleury_la_riviere;49,1;3,89
cumieres;49,07;3,92
bellemagny;47,69;7,06
caille;43,77;6,76
florent_en_argonne;49,14;4,95
dampierre_le_chateau;49,01;4,8
bendorf;47,48;7,28
fontaine_sur_ay;49,09;4,07
dommartin_dampierre;49,07;4,82
berentzwiller;47,58;7,39
la_forestiere;48,66;3,6
dommartin_varimont;48,98;4,77
bergholtzzell;47,93;7,23
germinon;48,89;4,18
dormans;49,06;3,65
biederthal;47,47;7,44
givry_en_argonne;48,95;4,91
les_essarts_les_sezanne;48,76;3,64
biesheim;48,05;7,54
givry_les_loisy;48,89;3,91
etoges;48,89;3,85
blodelsheim;47,88;7,52
gizaucourt;49,06;4,78
fere_champenoise;48,77;4,02
bollwiller;47,85;7,25
gourgancon;48,68;4,03
fere_champenoise;48,77;4,02
breitenbach;48,01;7,11
granges_sur_aube;48,59;3,86
giffaumont_champaubert;48,56;4,75
burnhaupt_le_haut;47,73;7,13
herpont;48,99;4,72
gigny_bussy;48,61;4,59
carspach;47,62;7,2
heutregiville;49,33;4,27
gratreuil;49,25;4,69
dannemarie;47,63;7,12
igny_comblizy;49,01;3,72
hautvillers;49,09;3,94
dessenheim;47,97;7,48
les_istres_et_bury;48,99;4,09
heiltz_l_eveque;48,78;4,74
eschbach_au_val;48,02;7,15
jouy_les_reims;49,21;3,93
hourges;49,28;3,77
falkwiller;47,68;7,13
jussecourt_minecourt;48,79;4,78
huiron;48,69;4,49
ferrette;47,49;7,32
lagery;49,21;3,73
isles_sur_suippe;49,36;4,2
froeningen;47,7;7,26
landricourt;48,61;4,81
isse;49,07;4,22
fulleren;47,59;7,16
lavannes;49,31;4,19
janvry;49,24;3,88
geiswasser;47,98;7,61
lisse_en_champagne;48,82;4,65
jonchery_sur_suippe;49,14;4,47
goldbach_altenbach;47,88;7,11
loisy_sur_marne;48,75;4,54
lignon;48,59;4,53
hagenbach;47,65;7,16
ludes;49,16;4,08
luxemont_et_villotte;48,7;4,64
hagenthal_le_haut;47,52;7,46
mailly_champagne;49,15;4,11
maffrecourt;49,11;4,82
hartmannswiller;47,86;7,2
malmy;49,18;4,81
magneux;49,3;3,73
hattstatt;48,01;7,27
mancy;48,98;3,94
montmirail;48,88;3,56
heiteren;47,96;7,55
st_andre_de_la_roche;43,75;7,29
mardeuil;49,06;3,92
montmort_lucy;48,94;3,83
horbourg_wihr;48,08;7,4
margny;48,92;3,66
montmort_lucy;48,94;3,83
hunawihr;48,18;7,3
marigny;48,66;3,85
moslins;48,96;3,91
illfurth;47,68;7,27
massiges;49,19;4,74
mourmelon_le_grand;49,13;4,39
issenheim;47,9;7,26
mery_premecy;49,23;3,87
mourmelon_le_petit;49,13;4,31
jungholtz;47,89;7,19
seranon;43,77;6,69
le_mesnil_sur_oger;48,94;4,02
nogent_l_abbesse;49,25;4,16
kaysersberg_vignoble;48,15;7,26
moncetz_l_abbaye;48,65;4,66
norrois;48,67;4,62
kembs;47,68;7,5
touet_sur_var;43,94;7,01
montbre;49,19;4,05
la_noue;48,74;3,62
kiffis;47,44;7,36
montgenost;48,6;3,59
oeuilly;49,06;3,8
knoeringue;47,56;7,4
ognes;48,7;3,91
pargny_sur_saulx;48,77;4,85
labaroche;48,11;7,2
omey;48,85;4,51
pevy;49,32;3,85
lautenbach;47,95;7,16
orconte;48,67;4,74
plivot;49,01;4,08
lautenbachzell;47,93;7,1
outrepont;48,76;4,69
pontfaverger_moronvilliers;49,28;4,32
lauw;47,76;7,02
pierre_morains;48,84;4,02
prouilly;49,3;3,85
ligsdorf;47,47;7,3
pocancy;48,94;4,15
rosnay;49,26;3,86
lutterbach;47,76;7,27
poilly;49,22;3,81
ste_gemme;49,14;3,66
magstatt_le_bas;47,64;7,41
poix;48,96;4,63
st_gilles;49,28;3,68
metzeral;47,99;6,99
pomacle;49,34;4,15
st_imoges;49,11;3,99
montreux_jeune;47,6;7,02
possesse;48,9;4,86
st_jean_sur_moivre;48,9;4,58
muespach;47,55;7,37
potangis;48,59;3,65
st_martin_aux_champs;48,81;4,48
muhlbach_sur_munster;48,03;7,07
pourcy;49,15;3,91
st_memmie;48,95;4,42
munster;48,05;7,14
prunay;49,21;4,18
st_quentin_les_marais;48,78;4,63
munwiller;47,93;7,35
reims_la_brulee;48,72;4,67
st_remy_sous_broyes;48,71;3,77
niederhergheim;47,99;7,39
remicourt;48,95;4,85
savigny_sur_ardres;49,25;3,79
niffer;47,71;7,5
reveillon;48,75;3,46
selles;49,3;4,28
oberbruck;47,82;6,92
rieux;48,84;3,51
sermaize_les_bains;48,78;4,91
oberhergheim;47,97;7,4
st_brice_courcelles;49,27;3,99
serzy_et_prin;49,25;3,76
obermorschwiller;47,64;7,32
st_euphraise_et_clairizet;49,21;3,88
sogny_en_l_angle;48,82;4,81
oltingue;47,49;7,4
st_hilaire_au_temple;49,06;4,37
somme_suippe;49,12;4,59
ottmarsheim;47,79;7,49
st_hilaire_le_grand;49,17;4,45
somsois;48,61;4,5
petit_landau;47,73;7,51
st_jean_devant_possesse;48,87;4,79
songy;48,79;4,47
pfastatt;47,77;7,3
st_mard_les_rouffy;48,95;4,1
soude;48,73;4,31
rantzwiller;47,65;7,37
ste_marie_a_py;49,24;4,51
soudron;48,83;4,2
reiningue;47,76;7,22
st_masmes;49,31;4,25
tinqueux;49,25;3,99
rumersheim_le_haut;47,85;7,52
st_quentin_le_verger;48,62;3,74
trefols;48,8;3,5
st_cosme;47,68;7,05
st_souplet_sur_py;49,25;4,47
trepail;49,11;4,18
st_louis;47,6;7,54
st_utin;48,55;4,47
vatry;48,82;4,24
st_ulrich;47,59;7,11
sarcy;49,2;3,83
velye;48,89;4,14
schlierbach;47,68;7,43
sarry;48,93;4,41
blancs_coteaux;48,92;3,99
sewen;47,81;6,88
sermiers;49,15;3,98
ville_en_selve;49,12;4,08
sickert;47,79;6,99
soizy_aux_bois;48,81;3,73
la_villeneuve_les_charleville;48,8;3,71
sondersdorf;47,48;7,33
somme_tourbe;49,1;4,66
villeneuve_st_vistre_villevotte;48,64;3,76
soultz_haut_rhin;47,88;7,18
souain_perthes_les_hurlus;49,19;4,57
villers_franqueux;49,33;3,95
spechbach;47,68;7,22
soulanges;48,79;4,55
vindey;48,7;3,71
steinbrunn_le_haut;47,66;7,34
suizy_le_franc;48,95;3,73
virginy;49,17;4,76
steinsoultz;47,56;7,35
trecon;48,87;4,09
vitry_en_perthois;48,75;4,62
sternenberg;47,69;7,09
vandieres;49,11;3,73
vitry_le_francois;48,73;4,59
storckensohn;47,86;6,94
vauciennes;49,05;3,88
vouillers;48,69;4,84
tagsdorf;47,62;7,3
vaudemange;49,09;4,24
vrigny;49,24;3,92
vavray_le_grand;48,79;4,71
aingoulaincourt;48,46;5,28
vavray_le_petit;48,81;4,72
allichamps;48,56;4,89
ventelay;49,34;3,8
ambonville;48,31;5,01
blancs_coteaux;48,92;3,99
arc_en_barrois;47,95;5,02
villers_sous_chatillon;49,1;3,82
autigny_le_grand;48,47;5,15
ville_sur_tourbe;49,2;4,79
autreville_sur_la_renne;48,13;4,98
villevenard;48,83;3,8
autreville_sur_la_renne;48,13;4,98
vitry_la_ville;48,84;4,43
bourbonne_les_bains;47,94;5,74
bourg_en_bresse;46,21;5,25
vouzy;48,92;4,11
bourmont_entre_meuse_et_mouzon;48,22;5,61
aillianville;48,33;5,48
brennes;47,8;5,28
aizanville;48,11;4,89
busson;48,33;5,34
aubepierre_sur_aube;47,91;4,95
celsoy;47,86;5,49
aujeurres;47,74;5,17
chateauvillain;48,03;4,93
avrecourt;47,97;5,53
chaudenay;47,82;5,5
baudrecourt;48,39;4,97
chauffourt;47,97;5,44
belmont;47,72;5,55
chaumont;48,1;5,14
beurville;48,32;4,86
chaumont_la_ville;48,14;5,65
biesles;48,1;5,29
chamarandes_choignes;48,1;5,19
bize;47,84;5,64
choilley_dardenay;47,66;5,37
blaisy;48,17;5,01
cirey_sur_blaise;48,33;4,94
blessonville;48,06;5,01
cirfontaines_en_azois;48,11;4,86
blumeray;48,35;4,86
colombey_les_deux_eglises;48,24;4,92
bourbonne_les_bains;47,94;5,74
colombey_les_deux_eglises;48,24;4,92
bourg_ste_marie;48,19;5,55
colombey_les_deux_eglises;48,24;4,92
bourmont_entre_meuse_et_mouzon;48,22;5,61
colombey_les_deux_eglises;48,24;4,92
breuvannes_en_bassigny;48,09;5,61
condes;48,14;5,14
breuvannes_en_bassigny;48,09;5,61
coupray;47,98;4,94
briaucourt;48,21;5,19
cuves;48,09;5,43
bricon;48,09;4,99
domblain;48,47;5
brousseval;48,49;4,98
donjeux;48,35;5,16
buxieres_les_clefmont;48,09;5,46
eclaron_braucourt_ste_liviere;48,58;4,83
francheleins;46,07;4,81
vals_des_tilles;47,69;5,08
eclaron_braucourt_ste_liviere;48,58;4,83
chambroncourt;48,35;5,4
epizon;48,37;5,32
champigneulles_en_bassigny;48,13;5,63
le_val_d_esnoms;47,69;5,22
champigny_sous_varennes;47,87;5,63
eurville_bienville;48,58;5,03
changey;47,93;5,38
faverolles;47,95;5,23
chanoy;47,92;5,28
fayl_billot;47,79;5,6
guereins;46,11;4,78
chantraines;48,22;5,24
fresnes_sur_apance;47,94;5,83
charmes_en_l_angle;48,36;5
gilley;47,69;5,63
chateauvillain;48,03;4,93
heuilley_le_grand;47,75;5,4
chatenay_vaudin;47,85;5,45
humbecourt;48,58;4,92
chatonrupt_sommermont;48,47;5,1
illoud;48,22;5,55
chatonrupt_sommermont;48,47;5,1
laneuvelle;47,93;5,67
chamarandes_choignes;48,1;5,19
langres;47,86;5,34
clinchamp;48,2;5,45
lanques_sur_rognon;48,09;5,37
coiffy_le_bas;47,91;5,66
latrecey_ormoy_sur_aube;47,99;4,84
coiffy_le_haut;47,9;5,69
levecourt;48,14;5,56
colmier_le_haut;47,79;4,99
louvieres;48,03;5,28
colombey_les_deux_eglises;48,24;4,92
mareilles;48,17;5,26
colombey_les_deux_eglises;48,24;4,92
marnay_sur_marne;48,01;5,23
consigny;48,17;5,41
mennouveaux;48,1;5,41
coublanc;47,69;5,45
meures;48,19;5,06
courcelles_sur_blaise;48,41;4,94
la_porte_du_der;48,48;4,81
culmont;47,83;5,44
val_de_meuse;48,01;5,53
montceaux;46,1;4,8
curmont;48,26;4,95
val_de_meuse;48,01;5,53
cusey;47,63;5,35
val_de_meuse;48,01;5,53
dommarien;47,69;5,35
morancourt;48,43;5
doncourt_sur_meuse;48,14;5,58
mussey_sur_marne;48,38;5,13
doulaincourt_saucourt;48,32;5,2
nogent;48,04;5,37
doulevant_le_petit;48,45;4,95
occey;47,6;5,27
euffigneix;48,13;5,04
palaiseul;47,77;5,42
farincourt;47,7;5,68
perrancey_les_vieux_moulins;47,86;5,28
flagey;47,79;5,24
perrancey_les_vieux_moulins;47,86;5,28
fontaines_sur_marne;48,56;5,12
perrogney_les_fontaines;47,8;5,2
forcey;48,15;5,37
pierremont_sur_amance;47,8;5,66
frecourt;47,95;5,45
pierremont_sur_amance;47,8;5,66
fronville;48,4;5,14
pisseloup;47,83;5,74
genevrieres;47,72;5,6
poinsenot;47,72;5,01
germaines;47,8;5,03
poissons;48,42;5,22
haulme;49,86;4,79
gillaume;48,47;5,35
le_chatelet_sur_meuse;47,97;5,64
les_hautes_rivieres;49,91;4,85
grenant;47,71;5,49
praslay;47,74;5,1
haute_amance;47,84;5,53
le_montsaugeonnais;47,67;5,29
haute_amance;47,84;5,53
rives_dervoises;48,47;4,69
haute_amance;47,84;5,53
rachecourt_sur_marne;48,52;5,09
humberville;48,29;5,38
reynel;48,3;5,34
humes_jorquenay;47,9;5,3
rolampont;47,95;5,31
is_en_bassigny;48,03;5,45
rouecourt;48,33;5,08
joinville;48,43;5,12
rouelles;47,8;5,09
juzennecourt;48,19;4,99
rougeux;47,81;5,57
laferte_sur_aube;48,09;4,77
st_blin;48,25;5,42
bayard_sur_marne;48,55;5,07
st_dizier;48,63;4,95
bayard_sur_marne;48,55;5,07
saints_geosmes;47,82;5,34
bayard_sur_marne;48,55;5,07
st_thiebault;48,2;5,58
lariviere_arnoncourt;48,02;5,72
st_vallier_sur_marne;47,83;5,4
lecey;47,86;5,43
semoutiers_montsaon;48,06;5,05
lezeville;48,43;5,39
sommancourt;48,5;5,04
luzy_sur_marne;48,06;5,2
sommevoire;48,41;4,83
maisoncelles;48,13;5,53
suzannecourt;48,44;5,18
montherme;49,9;4,75
marbeville;48,26;5,02
thonnance_les_joinville;48,46;5,19
marcilly_en_bassigny;47,89;5,55
thonnance_les_moulins;48,42;5,31
mardor;47,88;5,21
tornay;47,69;5,6
val_de_meuse;48,01;5,53
troisfontaines_la_ville;48,54;5,01
val_de_meuse;48,01;5,53
vaillant;47,72;5,16
morionvilliers;48,38;5,41
valleret;48,49;5,01
mouilleron;47,69;5,11
varennes_sur_amance;47,9;5,61
neuilly_sur_suize;48,04;5,13
vaudremont;48,13;4,91
noncourt_sur_le_rongeant;48,42;5,25
vaux_sur_blaise;48,47;4,97
nully;48,37;4,81
velles;47,83;5,72
orbigny_au_val;47,88;5,42
verbiesles;48,08;5,19
ormancey;47,91;5,18
vignory;48,28;5,09
outremecourt;48,22;5,69
villars_en_azois;48,07;4,72
parnoy_en_bassigny;48,03;5,66
villars_santenoge;47,74;5
paroy_sur_saulx;48,51;5,25
vivey;47,74;5,06
pierremont_sur_amance;47,8;5,66
voisey;47,88;5,76
plesnoy;47,89;5,49
poinson_les_fayl;47,75;5,6
le_chatelet_sur_meuse;47,97;5,64
le_montsaugeonnais;47,67;5,29
rachecourt_suzemont;48,46;4,97
rangecourt;48,04;5,49
richebourg;48,01;5,06
rimaucourt;48,25;5,35
rivieres_le_bois;47,74;5,45
rizaucourt_buchey;48,27;4,87
rochetaillee;47,85;5,12
rolampont;47,95;5,31
rouvres_sur_aube;47,86;4,99
sailly;48,44;5,27
st_broingt_le_bois;47,73;5,42
st_broingt_les_fosses;47,71;5,27
st_loup_sur_aujon;47,88;5,08
saulles;47,7;5,53
sexfontaines;48,21;5,03
sommevoire;48,41;4,83
soncourt_sur_marne;48,25;5,09
soulaucourt_sur_mouzon;48,2;5,69
thilleux;48,43;4,79
thol_les_millieres;48,15;5,48
thonnance_les_moulins;48,42;5,31
thonnance_les_moulins;48,42;5,31
troisfontaines_la_ville;48,54;5,01
vaux_sur_st_urbain;48,37;5,21
verseilles_le_bas;47,76;5,29
vesaignes_sous_lafauche;48,28;5,44
villars_santenoge;47,74;5
villegusien_le_lac;47,74;5,33
villiers_en_lieu;48,67;4,91
violot;47,76;5,44
voillecomte;48,5;4,86
wassy;48,5;4,93
abbeville_les_conflans;49,2;5,84
aboncourt;48,36;5,98
affracourt;48,46;6,17
anoux;49,27;5,86
arracourt;48,72;6,53
athienville;48,72;6,49
auboue;49,21;5,98
baccarat;48,45;6,74
barbonville;48,55;6,36
bezange_la_grande;48,75;6,47
bienville_la_petite;48,63;6,51
bonviller;48,63;6,5
bouillonville;48,94;5,85
brainville;49,12;5,81
brehain_la_ville;49,44;5,88
val_de_briey;49,26;5,95
buriville;48,54;6,69
chaligny;48,64;6,09
chambley_bussieres;49,05;5,92
choloy_menillot;48,65;5,81
coincourt;48,7;6,62
colmey;49,46;5,55
cons_la_grandville;49,49;5,7
crepey;48,53;5,96
crevechamps;48,52;6,26
dombasle_sur_meurthe;48,62;6,36
domevre_en_haye;48,82;5,94
domjevin;48,58;6,7
dommartin_la_chaussee;49,01;5,87
ecrouves;48,68;5,84
flainval;48,62;6,4
allamps;48,55;5,81
flavigny_sur_moselle;48,57;6,19
amance;48,76;6,31
fleville_devant_nancy;48,63;6,2
ancerviller;48,53;6,84
flin;48,5;6,66
ansauville;48,81;5,82
forcelles_st_gorgon;48,46;6,1
anthelupt;48,6;6,41
fremenil;48,56;6,71
art_sur_meurthe;48,66;6,26
froville;48,47;6,36
atton;48,89;6,11
gerbeviller;48,49;6,51
bagneux_la_fosse;48;4,29
autreville_sur_moselle;48,83;6,11
germiny;48,55;6
balnot_sur_laignes;48,04;4,35
autrey;48,53;6,13
gibeaumeix;48,59;5,74
baroville;48,18;4,74
azerailles;48,5;6,69
giraumont;49,17;5,92
bercenay_le_hayer;48,33;3,59
bainville_sur_madon;48,59;6,09
gogney;48,61;6,87
breviandes;48,26;4,11
bayonville_sur_mad;49,02;6
goviller;48,5;6,01
breviandes;48,26;4,11
bazailles;49,41;5,77
grimonviller;48,38;6,01
celles_sur_ource;48,07;4,42
belleau;48,85;6,19
gripport;48,42;6,25
chacenay;48,11;4,53
belleau;48,85;6,19
gye;48,63;5,88
chamoy;48,11;3,97
belleau;48,85;6,19
haraucourt;48,66;6,36
champfleury;48,61;4,03
belleville;48,81;6,09
harbouey;48,57;6,89
chaource;48,06;4,14
blainville_sur_l_eau;48,55;6,41
homecourt;49,22;5,99
charmont_sous_barbuise;48,42;4,18
boncourt;49,17;5,82
jarny;49,15;5,88
charmoy;48,39;3,58
boucq;48,76;5,76
jarville_la_malgrange;48,67;6,21
le_chene;48,56;4,18
bouxieres_aux_chenes;48,77;6,27
jaulny;48,97;5,89
courteron;48,02;4,46
bremoncourt;48,49;6,36
joeuf;49,23;6,01
cussangy;48,02;4,09
bruley;48,71;5,86
landremont;48,85;6,15
davrey;48,05;3,96
bruville;49,12;5,93
laneuveville_derriere_foug;48,71;5,81
dosnon;48,61;4,25
bures;48,7;6,57
laneuveville_devant_nancy;48,65;6,24
droupt_st_basle;48,48;3,96
ablancourt;48,81;4,53
burthecourt_aux_chenes;48,58;6,25
lantefontaine;49,25;5,89
echemines;48,39;3,84
allemanche_launay_et_soyer;48,61;3,79
chaouilley;48,44;6,07
laxou;48,68;6,11
eguilly_sous_bois;48,14;4,54
athis;49,01;4,13
charmes_la_cote;48,62;5,83
leintrey;48,63;6,74
estissac;48,26;3,81
aulnay_l_aitre;48,83;4,57
charmois;48,53;6,39
lesmenils;48,93;6,11
estissac;48,26;3,81
baslieux_sous_chatillon;49,12;3,8
chaudeney_sur_moselle;48,65;5,92
lubey;49,24;5,85
fay_les_marcilly;48,4;3,61
bassu;48,83;4,69
chenicourt;48,86;6,28
mairy_mainville;49,3;5,85
ferreux_quincey;48,46;3,6
bassuet;48,8;4,67
clerey_sur_brenon;48,51;6,14
maizieres;48,59;6,06
fontette;48,08;4,62
beaumont_sur_vesle;49,17;4,18
conflans_en_jarnisy;49,17;5,85
malavillers;49,36;5,87
fontvannes;48,28;3,87
bergeres_les_vertus;48,87;4,01
courbesseaux;48,69;6,4
manoncourt_en_vermois;48,6;6,27
fresnay;48,31;4,76
bignicourt_sur_saulx;48,76;4,79
croismare;48,61;6,57
marthemont;48,56;6,04
fuligny;48,34;4,7
bourgogne_fresne;49,35;4,09
damelevieres;48,57;6,39
mattexey;48,44;6,52
les_granges;48,06;4,06
brandonvillers;48,59;4,57
deuxville;48,62;6,46
maxeville;48,71;6,15
herbisse;48,62;4,12
braux_st_remy;49,02;4,87
dolcourt;48,49;5,98
mazerulles;48,76;6,38
isle_aumont;48,21;4,12
breuil_sur_vesle;49,3;3,77
dommarie_eulmont;48,42;6,03
mehoncourt;48,51;6,38
juzanvigny;48,42;4,61
breuvery_sur_coole;48,85;4,3
doncourt_les_longuyon;49,44;5,71
mercy_le_haut;49,37;5,83
lagesse;48,02;4,13
brimont;49,34;4,04
essey_les_nancy;48,71;6,23
migneville;48,53;6,78
lhuitre;48,58;4,27
brouillet;49,23;3,74
etreval;48,46;6,05
moineville;49,2;5,95
lignieres;47,96;3,96
caurel;49,3;4,14
favieres;48,46;5,93
moncel_sur_seille;48,77;6,42
lignol_le_chateau;48,21;4,81
la_celle_sous_chantemerle;48,61;3,69
fenneviller;48,49;6,88
montigny;48,51;6,8
loches_sur_ource;48,07;4,5
champigneul_champagne;48,97;4,18
flirey;48,88;5,85
montigny_sur_chiers;49,47;5,67
la_louptiere_thenard;48,38;3,44
champlat_et_boujacourt;49,16;3,83
fraisnes_en_saintois;48,37;6,06
mont_le_vignoble;48,62;5,85
macey;48,31;3,91
charmont;48,87;4,87
franconville;48,5;6,45
morfontaine;49,44;5,82
magny_fouchard;48,24;4,55
chaudefontaine;49,1;4,87
gerbecourt_et_haplemont;48,49;6,15
morville_sur_seille;48,92;6,15
marcilly_le_hayer;48,33;3,64
clamanges;48,83;4,08
giriviller;48,44;6,5
mouaville;49,21;5,78
marigny_le_chatel;48,4;3,72
val_des_marais;48,83;3,97
glonville;48,46;6,69
mousson;48,91;6,09
marolles_sous_lignieres;47,96;3,92
val_des_marais;48,83;3,97
gondreville;48,68;5,98
moutiers;49,23;5,96
mesgrigny;48,48;3,86
conflans_sur_seine;48,55;3,68
grand_failly;49,42;5,52
neuviller_les_badonviller;48,52;6,88
mesnil_sellieres;48,34;4,21
connantray_vaurefroy;48,74;4,07
halloville;48,55;6,86
norroy_le_sec;49,28;5,81
montfey;48,07;3,87
corfelix;48,83;3,7
hammeville;48,5;6,07
onville;49,02;5,97
montgueux;48,3;3,95
cormoyeux;49,11;3,91
hamonville;48,82;5,81
pagny_sur_moselle;48,99;6,01
montmorency_beaufort;48,49;4,56
coupeville;48,9;4,62
hannonville_suzemont;49,1;5,84
parey_st_cesaire;48,53;6,06
montreuil_sur_barse;48,22;4,29
courgivaux;48,71;3,49
haucourt_moulaine;49,5;5,81
parroy;48,67;6,61
morembert;48,5;4,33
courjeonnet;48,82;3,83
haudonville;48,5;6,48
piennes;49,31;5,78
nozay;48,5;4,08
courlandon;49,32;3,74
henamenil;48,66;6,57
praye;48,44;6,11
pars_les_romilly;48,48;3,73
crugny;49,25;3,73
herbeviller;48,55;6,75
preny;48,97;5,96
pel_et_der;48,4;4,41
cuis;49;3,97
housseville;48,41;6,12
puxe;49,15;5,79
plancy_l_abbaye;48,59;3,98
damery;49,08;3,88
jeandelaincourt;48,85;6,24
raucourt;48,92;6,22
planty;48,27;3,65
dampierre_au_temple;49,04;4,39
jezainville;48,87;6,02
rechicourt_la_petite;48,72;6,58
plessis_barbuise;48,57;3,59
dompremy;48,73;4,74
joppecourt;49,39;5,8
rehon;49,5;5,76
pont_sur_seine;48,51;3,6
dormans;49,06;3,65
jouaville;49,16;5,96
remenoville;48,46;6,48
precy_st_martin;48,42;4,46
val_de_viere;48,82;4,75
joudreville;49,29;5,78
rogeville;48,81;5,98
prugny;48,25;3,94
ecriennes;48,69;4,69
labry;49,18;5,87
rozelieures;48,45;6,43
prusy;47,97;4,05
ecury_sur_coole;48,9;4,34
lachapelle;48,42;6,77
st_firmin;48,43;6,14
racines;48,05;3,85
epoye;49,29;4,23
laloeuf;48,47;6,01
ste_genevieve;48,87;6,14
radonvilliers;48,33;4,47
les_essarts_le_vicomte;48,66;3,55
letricourt;48,87;6,29
st_jean_les_longuyon;49,46;5,49
rances;48,46;4,55
etrechy;48,88;3,95
lironville;48,87;5,91
st_mard;48,51;6,3
rosieres_pres_troyes;48,26;4,06
fagnieres;48,95;4,31
luneville;48,59;6,5
ste_pole;48,51;6,83
st_andre_les_vergers;48,28;4,05
faux_fresnay;48,65;3,95
lupcourt;48,6;6,22
st_supplet;49,38;5,73
st_benoist_sur_vanne;48,24;3,67
faux_vesigneul;48,78;4,38
mangonville;48,45;6,29
sancy;49,35;5,93
st_benoit_sur_seine;48,38;4,05
faverolles_et_coemy;49,23;3,79
manoncourt_en_woevre;48,78;5,92
sanzey;48,77;5,83
st_etienne_sous_barbuise;48,49;4,12
fontaine_denis_nuisy;48,63;3,68
manonville;48,83;5,92
saxon_sion;48,42;6,09
st_hilaire_sous_romilly;48,5;3,66
le_fresne;48,91;4,67
manonviller;48,59;6,66
seichamps;48,72;6,27
st_lupien;48,36;3,7
gaye;48,68;3,81
maron;48,66;6,06
seicheprey;48,87;5,8
saulcy;48,28;4,84
ste_marie_du_lac_nuisement;48,6;4,76
mars_la_tour;49,1;5,88
serrouville;49,39;5,88
soligny_les_etangs;48,4;3,52
heiltz_le_hutier;48,69;4,77
moncel_les_luneville;48,56;6,56
thiaville_sur_meurthe;48,41;6,81
sommeval;48,16;3,95
heiltz_le_maurupt;48,8;4,83
montreux;48,54;6,89
tramont_emy;48,41;5,95
trainel;48,41;3,46
hermonville;49,33;3,91
mont_sur_meurthe;48,55;6,44
tramont_lassus;48,4;5,97
vallant_st_georges;48,46;3,89
janvilliers;48,9;3,66
mouacourt;48,67;6,64
tremblecourt;48,8;5,95
vaucogne;48,53;4,35
jonquery;49,15;3,79
moutrot;48,6;5,9
vaucourt;48,67;6,69
vaupoisson;48,5;4,22
lachy;48,77;3,7
neuviller_sur_moselle;48,49;6,28
bois_de_haye;48,71;6,04
verrieres;48,23;4,15
linthelles;48,71;3,82
nomeny;48,88;6,23
velle_sur_moselle;48,53;6,29
villemereuil;48,2;4,08
linthes;48,73;3,86
ormes_et_ville;48,49;6,21
vezelise;48,48;6,09
villemoiron_en_othe;48,2;3,79
mairy_sur_marne;48,87;4,39
pagney_derriere_barine;48,7;5,85
ville_au_montois;49,42;5,8
villemorien;48,08;4,29
mareuil_en_brie;48,96;3,75
petitmont;48,55;6,98
villecey_sur_mad;48,99;5,95
la_villeneuve_au_chene;48,25;4,39
mareuil_le_port;49,07;3,74
pettonville;48,53;6,74
villers_en_haye;48,82;6,01
ville_sous_la_ferte;48,14;4,77
marfaux;49,17;3,9
phlin;48,92;6,28
villers_les_nancy;48,66;6,13
villiers_le_bois;47,95;4,19
marson;48,93;4,54
pompey;48,77;6,11
villerupt;49,46;5,93
villiers_sous_praslin;48,06;4,25
matignicourt_goncourt;48,68;4,68
pulnoy;48,7;6,27
vitrey;48,49;6,04
villy_le_bois;48,17;4,09
matougues;48,98;4,24
reclonville;48,54;6,73
xeuilley;48,56;6,09
vinets;48,54;4,23
moiremont;49,14;4,9
rehainviller;48,57;6,47
