code_site;code_station;longitude;latitude;code_commune_station;libelle;code_departement;code_region;libelle_region
A1120622;A112062201;7.057048712;47.630391493;68192;VALDIEU-LUTRAN;68;44;GRAND EST
A1130300;A113030001;7.104532344;47.654860256;68336;TRAUBACH-LE-BAS;68;44;GRAND EST
A1130300;A113030002;7.104532344;47.654860256;68336;TRAUBACH-LE-BAS;68;44;GRAND EST
A1150200;A115020001;7.223092969;47.662169688;68319;SPECHBACH-LE-BAS;68;44;GRAND EST
A1150840;A115084001;7.246257822;47.672407674;68152;ILLFURTH;68;44;GRAND EST
A1160030;A116003001;7.322482411;47.735333762;68224;MULHOUSE;68;44;GRAND EST
A1160030;A116003002;7.306562505;47.717758038;68070;DIDENHEIM;68;44;GRAND EST
A1160030;A116003003;7.319517865;47.731405036;68056;BRUNSTATT-DIDENHEIM;68;44;GRAND EST
A1160030;A116003004;7.31473329;47.728956361;68056;BRUNSTATT-DIDENHEIM;68;44;GRAND EST
A1160031;A116003101;7.350424932;47.765765777;68154;ILLZACH;68;44;GRAND EST
A1200200;A120020001;6.906195776;47.806839042;68307;SEWEN;68;44;GRAND EST
A1200201;A120020101;6.887820801;47.800124444;68307;SEWEN;68;44;GRAND EST
A1200202;A120020201;6.888910324;47.800574867;68307;SEWEN;68;44;GRAND EST
A1200203;A120020301;6.895207711;47.801825369;68307;SEWEN;68;44;GRAND EST
A1200203;A120020302;6.889294424;47.800706288;68307;SEWEN;68;44;GRAND EST
A1200205;A120020501;6.907429448;47.806698765;68307;SEWEN;68;44;GRAND EST
A1200500;A120050001;6.874408445;47.817401489;68307;SEWEN;68;44;GRAND EST
A1210001;A121000101;6.961421404;47.793124841;68167;KIRCHBERG;68;44;GRAND EST
A1220690;A122069001;7.058462307;47.775282501;68045;BOURBACH-LE-BAS;68;44;GRAND EST
A1222010;A122201001;7.002925459;47.771364408;68201;MASEVAUX-NIEDERBRUCK;68;44;GRAND EST
A1222010;A122201002;7.007844653;47.765329266;68179;LAUW;68;44;GRAND EST
A1230500;A123050001;7.106683241;47.761036897;68206;MICHELBACH;68;44;GRAND EST
A1240200;A124020001;7.14978292;47.744149208;68060;BURNHAUPT-LE-HAUT;68;44;GRAND EST
A1240201;A124020101;7.14778271;47.743688397;68060;BURNHAUPT-LE-HAUT;68;44;GRAND EST
A1240520;A124052001;7.172174076;47.754997445;68302;SCHWEIGHOUSE-THANN;68;44;GRAND EST
A1250200;A125020001;7.232178039;47.74548707;68267;REININGUE;68;44;GRAND EST
A1250201;A125020101;7.303346596;47.75811444;68256;PFASTATT;68;44;GRAND EST
A1250202;A125020201;7.253871104;47.747205855;68060;BURNHAUPT-LE-HAUT;68;44;GRAND EST
A1250531;A125053101;7.301690786;47.747061324;68224;MULHOUSE;68;44;GRAND EST
A1250532;A125053201;7.287176381;47.739923542;68218;MORSCHWILLER-LE-BAS;68;44;GRAND EST
A1300001;A130000101;7.354389778;47.776633435;68300;SAUSHEIM;68;44;GRAND EST
A1320302;A132030201;7.254434186;47.748230944;68267;REININGUE;68;44;GRAND EST
A1330030;A133003001;7.348210521;47.866883381;68082;ENSISHEIM;68;44;GRAND EST
A1330431;A133043101;7.355920293;47.762505539;68224;MULHOUSE;68;44;GRAND EST
A1330432;A133043201;7.376394371;47.790523615;68300;SAUSHEIM;68;44;GRAND EST
A1330433;A133043301;7.35708605;47.769718462;68154;ILLZACH;68;44;GRAND EST
A1400200;A140020001;6.956372308;47.94379054;68171;KRUTH;68;44;GRAND EST
A1400200;A140020002;6.956472619;47.943697053;68171;KRUTH;68;44;GRAND EST
A1402020;A140202001;6.960753267;47.97657683;68370;WILDENSTEIN;68;44;GRAND EST
A1420351;A142035101;6.971993917;47.871805793;68213;MOLLAU;68;44;GRAND EST
A1430200;A143020001;7.071326146;47.841498373;68372;WILLER-SUR-THUR;68;44;GRAND EST
A1430200;A143020002;7.071326146;47.841498373;68372;WILLER-SUR-THUR;68;44;GRAND EST
A1430690;A143069001;7.079793303;47.851522607;68372;WILLER-SUR-THUR;68;44;GRAND EST
A1460200;A146020001;7.336813417;47.868549411;68082;ENSISHEIM;68;44;GRAND EST
A1460201;A146020101;7.325091074;47.860149364;68082;ENSISHEIM;68;44;GRAND EST
A1460203;A146020301;7.264432888;47.827121576;68321;STAFFELFELDEN;68;44;GRAND EST
A1460203;A146020302;7.2863205;47.842762968;68258;PULVERSHEIM;68;44;GRAND EST
A1470030;A147003001;7.398567822;47.967632992;68242;OBERHERGHEIM;68;44;GRAND EST
A1470031;A147003101;7.394347966;48.072079733;68145;HORBOURG-WIHR;68;44;GRAND EST
A1470040;A147004001;7.417832172;48.04171942;68331;SUNDHOFFEN;68;44;GRAND EST
A1470041;A147004101;7.359879698;47.913220771;68205;MEYENHEIM;68;44;GRAND EST
A1500200;A150020001;7.10778735;47.941663879;68188;LINTHAL;68;44;GRAND EST
A1500200;A150020002;7.104868347;47.940513353;68188;LINTHAL;68;44;GRAND EST
A1500200;A150020003;7.09232647;47.936490448;68188;LINTHAL;68;44;GRAND EST
A1500201;A150020101;7.045813471;47.935002633;68188;LINTHAL;68;44;GRAND EST
A1500660;A150066001;7.096649166;47.937069629;68188;LINTHAL;68;44;GRAND EST
A1510200;A151020001;7.198283641;47.922402957;68058;BUHL;68;44;GRAND EST
A1510580;A151058001;7.17772276;47.922316534;68058;BUHL;68;44;GRAND EST
A1520200;A152020001;7.212038829;47.911077211;68112;GUEBWILLER;68;44;GRAND EST
A1530300;A153030001;7.259975091;47.953787754;68364;WESTHALTEN;68;44;GRAND EST
A1530300;A153030002;7.267539599;47.951259966;68364;WESTHALTEN;68;44;GRAND EST
A1530300;A153030003;7.259975091;47.953787754;68364;WESTHALTEN;68;44;GRAND EST
A1560200;A156020001;7.347260971;48.034371807;68078;EGUISHEIM;68;44;GRAND EST
A1560201;A156020101;7.31030076;47.960387266;68287;ROUFFACH;68;44;GRAND EST
A1570222;A157022201;7.35413665;48.031053171;68295;SAINTE-CROIX-EN-PLAINE;68;44;GRAND EST
A1570223;A157022301;7.333924403;47.900265952;68266;REGUISHEIM;68;44;GRAND EST
A1570224;A157022401;7.311246842;47.858883754;68343;UNGERSHEIM;68;44;GRAND EST
A1580201;A158020101;7.38079998;48.059669735;68066;COLMAR;68;44;GRAND EST
A1600952;A160095201;7.261380304;48.083538326;68338;TURCKHEIM;68;44;GRAND EST
A1610030;A161003001;7.384986107;48.102530621;68066;COLMAR;68;44;GRAND EST
A2000001;A200000101;7.023559214;47.997447661;68210;MITTLACH;68;44;GRAND EST
A2010100;A201010001;7.090609158;48.024419539;68223;MUHLBACH-SUR-MUNSTER;68;44;GRAND EST
A2010101;A201010101;7.072250998;48.014000186;68204;METZERAL;68;44;GRAND EST
A2020300;A202030001;7.110803989;48.051811965;68329;STOSSWIHR;68;44;GRAND EST
A2020301;A202030101;7.043378451;48.050940389;68329;STOSSWIHR;68;44;GRAND EST
A2020302;A202030201;7.065215454;48.054242805;68329;STOSSWIHR;68;44;GRAND EST
A2030530;A203053001;7.202235028;48.043148002;68316;SOULTZBACH-LES-BAINS;68;44;GRAND EST
A2040100;A204010001;7.273658473;48.085355226;68338;TURCKHEIM;68;44;GRAND EST
A2040101;A204010101;7.232118598;48.063425539;68374;WINTZENHEIM;68;44;GRAND EST
A2040102;A204010201;7.207961864;48.047566265;68368;WIHR-AU-VAL;68;44;GRAND EST
A2040103;A204010301;7.207272565;48.048909628;68368;WIHR-AU-VAL;68;44;GRAND EST
A2040104;A204010401;7.207828588;48.048226193;68368;WIHR-AU-VAL;68;44;GRAND EST
A2100200;A210020001;7.147942773;48.120073824;68249;ORBEY;68;44;GRAND EST
A2100201;A210020101;7.161617246;48.126926479;68249;ORBEY;68;44;GRAND EST
A2110300;A211030001;7.171245451;48.151185694;68175;LAPOUTROIE;68;44;GRAND EST
A2120200;A212020001;7.230914947;48.154907514;68162;KAYSERSBERG VIGNOBLE;68;44;GRAND EST
A2120200;A212020002;7.215457142;48.156623648;68162;KAYSERSBERG VIGNOBLE;68;44;GRAND EST
A2130200;A213020001;7.309789553;48.130440401;68310;SIGOLSHEIM;68;44;GRAND EST
A2140100;A214010001;7.369707586;48.159712726;68252;OSTHEIM;68;44;GRAND EST
A2140101;A214010101;7.353594479;48.133381148;68026;BENNWIHR;68;44;GRAND EST
A2140101;A214010102;7.353030288;48.13290633;68026;BENNWIHR;68;44;GRAND EST
A2150300;A215030001;7.30107985;48.200020976;68269;RIBEAUVILLE;68;44;GRAND EST
A2150301;A215030101;7.204665348;48.212019833;68014;AUBURE;68;44;GRAND EST
A2160100;A216010001;7.402653351;48.187145477;68113;GUEMAR;68;44;GRAND EST
A2160102;A216010201;7.422823585;48.186163607;68113;GUEMAR;68;44;GRAND EST
A2200001;A220000101;7.432607296;48.18466641;68153;ILLHAEUSERN;68;44;GRAND EST
A2220001;A222000101;7.448495474;48.161650916;68066;COLMAR;68;44;GRAND EST
A2230302;A223030201;7.523277524;48.01064323;68352;VOLGELSHEIM;68;44;GRAND EST
A2250200;A225020001;7.446763199;48.126224851;68272;RIEDWIHR;68;44;GRAND EST
A2260200;A226020001;7.513108901;48.255909219;67019;BALDENHEIM;67;44;GRAND EST
A2260201;A226020101;7.491112484;48.189128012;67360;OHNENHEIM;67;44;GRAND EST
A2260320;A226032001;7.724766884;48.571879649;67482;STRASBOURG;67;44;GRAND EST
A2260320;A226032002;7.724607739;48.571809368;67482;STRASBOURG;67;44;GRAND EST
A2260321;A226032101;7.459687893;48.200522163;68113;GUEMAR;68;44;GRAND EST
A2280030;A228003001;7.7858512;48.621901523;67482;STRASBOURG;67;44;GRAND EST
A2310200;A231020001;7.349003737;48.318897367;67490;THANVILLE;67;44;GRAND EST
A2320210;A232021001;7.161556958;48.232063734;68298;SAINTE-MARIE-AUX-MINES;68;44;GRAND EST
A2320540;A232054001;7.162248357;48.231255474;68298;SAINTE-MARIE-AUX-MINES;68;44;GRAND EST
A2320700;A232070001;7.162292472;48.243426693;68298;SAINTE-MARIE-AUX-MINES;68;44;GRAND EST
A2340210;A234021001;7.292618402;48.270110321;68185;LIEPVRE;68;44;GRAND EST
A2340211;A234021101;7.345264569;48.278530694;67505;VANCELLE;67;44;GRAND EST
A2350200;A235020001;7.45981862;48.271832622;67462;SELESTAT;67;44;GRAND EST
A2350200;A235020002;7.456646587;48.27284149;67462;SELESTAT;67;44;GRAND EST
A2350200;A235020003;7.475314505;48.278696563;67462;SELESTAT;67;44;GRAND EST
A2360030;A236003001;7.546574037;48.33701451;67246;KOGENHEIM;67;44;GRAND EST
A2360033;A236003301;7.522891412;48.255576627;67311;MUTTERSHOLTZ;67;44;GRAND EST
A2370030;A237003001;7.651113456;48.397643092;67364;OSTHOUSE;67;44;GRAND EST
A2370470;A237047001;7.627987098;48.372629967;67433;SAND;67;44;GRAND EST
A2370471;A237047101;7.617769539;48.379346507;67433;SAND;67;44;GRAND EST
A2380772;A238077201;7.673800274;48.411079645;67130;ERSTEIN;67;44;GRAND EST
A2410730;A241073001;7.608378264;48.313607097;67545;WITTERNHEIM;67;44;GRAND EST
A2410820;A241082001;7.60499745;48.293505579;67040;BINDERNHEIM;67;44;GRAND EST
A2420200;A242020001;7.687710553;48.405555171;67130;ERSTEIN;67;44;GRAND EST
A2420201;A242020101;7.630745207;48.347440671;67192;HERBSHEIM;67;44;GRAND EST
A2430030;A243003001;7.704857224;48.488761674;67137;FEGERSHEIM;67;44;GRAND EST
A2510200;A251020001;7.421545239;48.385861315;67010;ANDLAU;67;44;GRAND EST
A2540200;A254020001;7.590513116;48.442398298;67438;SCHAEFFERSHEIM;67;44;GRAND EST
A2610200;A261020001;7.511774279;48.451952387;67329;NIEDERNAI;67;44;GRAND EST
A2700110;A270011001;7.15460858;48.404130926;67436;SAULXURES;67;44;GRAND EST
A2710370;A271037001;7.243821655;48.394148559;67513;WALDERSBACH;67;44;GRAND EST
A2710710;A271071001;7.266440949;48.433789404;67314;NATZWILLER;67;44;GRAND EST
A2730110;A273011001;7.274643538;48.504757717;67420;RUSS;67;44;GRAND EST
A2730110;A273011002;7.274850962;48.504736747;67420;RUSS;67;44;GRAND EST
A2730380;A273038001;7.253960897;48.496140335;67420;RUSS;67;44;GRAND EST
A2750380;A275038001;7.344241812;48.492734967;67411;ROSHEIM;67;44;GRAND EST
A2750710;A275071001;7.319030945;48.485177217;67167;GRENDELBRUCH;67;44;GRAND EST
A2760110;A276011001;7.448491287;48.532779252;67313;MUTZIG;67;44;GRAND EST
A2760110;A276011002;7.448491287;48.532779252;67313;MUTZIG;67;44;GRAND EST
A2760752;A276075201;7.44603508;48.534529057;67313;MUTZIG;67;44;GRAND EST
A2800200;A280020001;7.305449588;48.634866662;67122;WANGENBOURG-ENGENTHAL;67;44;GRAND EST
A2820001;A282000101;7.426402352;48.633726719;67520;WASSELONNE;67;44;GRAND EST
A2840200;A284020001;7.488955244;48.572843439;67473;SOULTZ-LES-BAINS;67;44;GRAND EST
A2850110;A285011001;7.514301149;48.566512745;67554;WOLXHEIM;67;44;GRAND EST
A2860110;A286011001;7.633487342;48.556802631;67212;HOLTZHEIM;67;44;GRAND EST
A2860110;A286011002;7.656891506;48.568728462;67350;OBERSCHAEFFOLSHEIM;67;44;GRAND EST
A2860110;A286011003;7.636941539;48.558713378;67212;HOLTZHEIM;67;44;GRAND EST
A2930200;A293020001;7.730214552;48.639518152;67309;MUNDOLSHEIM;67;44;GRAND EST
A3020090;A302009050;8.195814153;48.958117782;67261;LAUTERBOURG;67;44;GRAND EST
A3120001;A312000101;7.544600495;48.844606156;67347;OBERMODERN-ZUTZENDORF;67;44;GRAND EST
A3150100;A315010001;7.730016182;48.826175359;67458;SCHWEIGHOUSE-SUR-MODER;67;44;GRAND EST
A3150200;A315020001;7.725576442;48.830180151;67458;SCHWEIGHOUSE-SUR-MODER;67;44;GRAND EST
A3250210;A325021001;7.656669052;48.895542282;67176;GUNDERSHOFFEN;67;44;GRAND EST
A3300100;A330010001;7.742593492;48.822388099;67458;SCHWEIGHOUSE-SUR-MODER;67;44;GRAND EST
A3310100;A331010001;7.842963825;48.7914006;67230;KALTENHOUSE;67;44;GRAND EST
A3430210;A343021001;7.310495367;48.799588457;67117;ECKARTSWILLER;67;44;GRAND EST
A3480200;A348020001;7.633681563;48.749633549;67516;WALTENHEIM-SUR-ZORN;67;44;GRAND EST
A3490200;A349020001;7.78089016;48.711312337;67205;HŒRDT;67;44;GRAND EST
A3490200;A349020002;7.774014171;48.711759194;67205;HŒRDT;67;44;GRAND EST
A3500100;A350010001;7.952084592;48.761293865;67106;DRUSENHEIM;67;44;GRAND EST
A3610110;A361011001;7.757499063;48.959105711;67160;GŒRSDORF;67;44;GRAND EST
A3680210;A368021001;8.007495391;48.84077133;67264;LEUTENHEIM;67;44;GRAND EST
A3690110;A369011001;8.068490485;48.859935533;67025;BEINHEIM;67;44;GRAND EST
A3730200;A373020001;8.048648677;48.903597628;67330;NIEDERRŒDERN;67;44;GRAND EST
A3800200;A380020001;7.903052385;49.043418903;67544;WISSEMBOURG;67;44;GRAND EST
A4020610;A402061001;6.796285291;47.866921289;88188;FRESSE-SUR-MOSELLE;88;44;GRAND EST
A4050620;A405062001;6.685918446;47.909444585;88408;RUPT-SUR-MOSELLE;88;44;GRAND EST
A4140202;A414020201;6.715932814;47.993393232;88486;VAGNEY;88;44;GRAND EST
A4140202;A414020202;6.712742978;47.995755306;88486;VAGNEY;88;44;GRAND EST
A4173010;A417301001;6.690262579;48.053182554;88109;CLEURIE;88;44;GRAND EST
A4200630;A420063001;6.611130574;48.0670775;88429;SAINT-NABORD;88;44;GRAND EST
A4200630;A420063002;6.597121367;48.019771926;88383;REMIREMONT;88;44;GRAND EST
A4300001;A430000101;6.979568272;48.05911653;88531;XONRUPT-LONGEMER;88;44;GRAND EST
A4300002;A430000201;6.852029607;48.064377844;88196;GERARDMER;88;44;GRAND EST
A4300003;A430000301;6.941613372;48.077882081;88531;XONRUPT-LONGEMER;88;44;GRAND EST
A4300004;A430000401;6.861647627;48.072216278;88196;GERARDMER;88;44;GRAND EST
A4300005;A430000501;6.864081353;48.067073087;88196;GERARDMER;88;44;GRAND EST
A4333010;A433301001;6.751787233;48.185384011;88262;LAVELINE-DEVANT-BRUYERES;88;44;GRAND EST
A4362030;A436203001;6.603384721;48.13289237;88101;CHENIMENIL;88;44;GRAND EST
A4362030;A436203002;6.60451241;48.133839733;88101;CHENIMENIL;88;44;GRAND EST
A4400002;A440000201;6.534353065;48.100474818;88011;ARCHES;88;44;GRAND EST
A4430640;A443064001;6.45298063;48.165666233;88160;EPINAL;88;44;GRAND EST
A4442010;A444201001;6.409176894;48.303967877;88497;VAXONCOURT;88;44;GRAND EST
A4442011;A444201101;6.521628104;48.198304599;88132;DEYVILLERS;88;44;GRAND EST
A4550002;A455000201;6.391243047;48.312435289;88094;CHATEL-SUR-MOSELLE;88;44;GRAND EST
A4632010;A463201001;6.367099557;48.292520452;88190;FRIZON;88;44;GRAND EST
A5002010;A500201001;6.442433122;48.413933748;54471;SAINT-BOINGT;54;44;GRAND EST
A5020001;A502000101;6.367017675;48.45016409;54567;VILLACOURT;54;44;GRAND EST
A5110610;A511061001;6.260215116;48.536106708;54527;TONNOY;54;44;GRAND EST
A5110610;A511061002;6.263786438;48.532281282;54559;VELLE-SUR-MOSELLE;54;44;GRAND EST
A5110610;A511061003;6.292144182;48.506135814;54479;SAINT-MARD;54;44;GRAND EST
A5230110;A523011001;6.149771693;48.213998759;88047;BEGNECOURT;88;44;GRAND EST
A5242010;A524201001;6.174694523;48.259607832;88499;VELOTTE-ET-TATIGNECOURT;88;44;GRAND EST
A5261020;A526102001;6.136364634;48.303258474;88304;MIRECOURT;88;44;GRAND EST
A5261020;A526102002;6.136368819;48.302195849;88304;MIRECOURT;88;44;GRAND EST
A5261020;A526102003;6.137338372;48.305330668;88304;MIRECOURT;88;44;GRAND EST
A5303010;A530301001;6.192201569;48.374970432;88529;XARONVAL;88;44;GRAND EST
A5422010;A542201001;6.13958568;48.530640115;54032;AUTREY;54;44;GRAND EST
A5422011;A542201101;6.110970958;48.50573482;54266;HOUDREVILLE;54;44;GRAND EST
A5431010;A543101001;6.131545756;48.545355659;54437;PULLIGNY;54;44;GRAND EST
A5500610;A550061001;6.100577715;48.607446187;54432;PONT-SAINT-VINCENT;54;44;GRAND EST
A5622010;A562201001;5.909210656;48.62643654;54073;BICQUELEY;54;44;GRAND EST
A5723010;A572301001;5.882086991;48.676816629;54528;TOUL;54;44;GRAND EST
A5730610;A573061001;5.896401748;48.66976408;54528;TOUL;54;44;GRAND EST
A5842010;A584201001;5.991128451;48.743751172;54584;VILLEY-SAINT-ETIENNE;54;44;GRAND EST
A6001010;A600101001;7.002528782;48.184729703;88181;FRAIZE;88;44;GRAND EST
A6051020;A605102001;6.956897222;48.284422012;88413;SAINT-DIE-DES-VOSGES;88;44;GRAND EST
A6142010;A614201001;6.884612131;48.381673137;88319;MOYENMOUTIER;88;44;GRAND EST
A6151030;A615103001;6.845062409;48.402032182;88372;RAON-L'ETAPE;88;44;GRAND EST
A6232010;A623201001;6.877878865;48.416320357;88372;RAON-L'ETAPE;88;44;GRAND EST
A6263410;A626341001;6.509208597;48.556567604;54260;HERIMENIL;54;44;GRAND EST
A6311010;A631101001;6.738612663;48.44923718;54039;BACCARAT;54;44;GRAND EST
A6311010;A631101003;6.740048847;48.447732868;54039;BACCARAT;54;44;GRAND EST
A6341010;A634101001;6.481032756;48.582850801;54329;LUNEVILLE;54;44;GRAND EST
A6341010;A634101002;6.481852394;48.582727764;54329;LUNEVILLE;54;44;GRAND EST
A6400001;A640000101;6.943052144;48.582756863;54129;CIREY-SUR-VEZOUZE;54;44;GRAND EST
A6431120;A643112001;6.84386108;48.588048788;54077;BLAMONT;54;44;GRAND EST
A6431120;A643112002;6.845033347;48.588299085;54077;BLAMONT;54;44;GRAND EST
A6431120;A643112003;6.878770829;48.58778894;54211;FREMONVILLE;54;44;GRAND EST
A6443010;A644301001;6.841379117;48.576241088;54044;BARBAS;54;44;GRAND EST
A6480001;A648000101;6.800409068;48.518136023;54377;MONTIGNY;54;44;GRAND EST
A6541110;A654111001;6.624852639;48.580949425;54520;THIEBAUMENIL;54;44;GRAND EST
A6543010;A654301001;6.626501786;48.597116736;54350;MARAINVILLER;54;44;GRAND EST
A6571110;A657111001;6.486773857;48.59488312;54329;LUNEVILLE;54;44;GRAND EST
A6621212;A662121201;6.686053148;48.295896649;88021;AUTREY;88;44;GRAND EST
A6621212;A662121202;6.68683839;48.2947733;88418;SAINTE-HELENE;88;44;GRAND EST
A6640310;A664031001;6.641836883;48.30864227;88418;SAINTE-HELENE;88;44;GRAND EST
A6640310;A664031002;6.645963649;48.324168904;88417;SAINT-GORGON;88;44;GRAND EST
A6701210;A670121001;6.613858407;48.368762829;88402;ROVILLE-AUX-CHENES;88;44;GRAND EST
A6731210;A673121001;6.566798538;48.482588613;54393;MOYEN;54;44;GRAND EST
A6731220;A673122001;6.524472123;48.487067749;54222;GERBEVILLER;54;44;GRAND EST
A6761010;A676101001;6.38394332;48.563224628;54152;DAMELEVIERES;54;44;GRAND EST
A6812010;A681201001;6.71740244;48.68860971;57375;LAGARDE;57;44;GRAND EST
A6860001;A686000101;6.410317707;48.640577052;54145;CREVIC;54;44;GRAND EST
A6872010;A687201001;6.341560051;48.627545396;54159;DOMBASLE-SUR-MEURTHE;54;44;GRAND EST
A6903810;A690381001;6.299660567;48.618909964;54483;SAINT-NICOLAS-DE-PORT;54;44;GRAND EST
A6921010;A692101001;6.272227226;48.642507126;54300;LANEUVEVILLE-DEVANT-NANCY;54;44;GRAND EST
A6941020;A694102001;6.179269355;48.710666956;54339;MALZEVILLE;54;44;GRAND EST
A6941020;A694102003;6.188936846;48.704818753;54339;MALZEVILLE;54;44;GRAND EST
A6941020;A694102004;6.179269355;48.710666956;54339;MALZEVILLE;54;44;GRAND EST
A6953010;A695301001;6.198256179;48.746849788;54305;LAY-SAINT-CHRISTOPHE;54;44;GRAND EST
A7010610;A701061001;6.121750416;48.789667836;54150;CUSTINES;54;44;GRAND EST
A7030620;A703062001;6.077694919;48.863713405;54079;BLENOD-LES-PONT-A-MOUSSON;54;44;GRAND EST
A7122010;A712201001;6.043284328;48.866375747;54279;JEZAINVILLE;54;44;GRAND EST
A7213010;A721301001;6.031705023;48.953801965;54546;VANDIERES;54;44;GRAND EST
A7352010;A735201001;5.961532525;49.012193042;54410;ONVILLE;54;44;GRAND EST
A7400001;A740000101;6.054052977;49.031119254;57153;CORNY-SUR-MOSELLE;57;44;GRAND EST
A7400001;A740000102;6.054230085;49.031105749;57153;CORNY-SUR-MOSELLE;57;44;GRAND EST
A7420002;A742000201;6.079405074;49.125798265;57134;CHATEL-SAINT-GERMAIN;57;44;GRAND EST
A7420003;A742000301;6.098769887;49.108483688;57624;SAINTE-RUFFINE;57;44;GRAND EST
A7420004;A742000401;6.10806652;49.10421255;57487;MOULINS-LES-METZ;57;44;GRAND EST
A7430610;A743061001;6.167185612;49.122321571;57463;METZ;57;44;GRAND EST
A7581020;A758102001;6.567826579;48.780882803;57490;MOYENVIC;57;44;GRAND EST
A7581020;A758102002;6.532329812;48.783360627;57712;VIC-SUR-SEILLE;57;44;GRAND EST
A7642010;A764201001;6.505677078;48.8177255;57132;CHATEAU-SALINS;57;44;GRAND EST
A7701010;A770101001;6.457076099;48.783978548;57126;CHAMBREY;57;44;GRAND EST
A7821010;A782101001;6.227787793;48.888271144;54400;NOMENY;54;44;GRAND EST
A7864310;A786431001;6.206791016;49.006014059;57708;VERNY;57;44;GRAND EST
A7881010;A788101001;6.188151567;49.100774262;57463;METZ;57;44;GRAND EST
A7881010;A788101002;6.188885137;49.101114741;57463;METZ;57;44;GRAND EST
A7930610;A793061001;6.197408441;49.223251773;57303;HAUCONCOURT;57;44;GRAND EST
A7930610;A793061002;6.184817563;49.25589423;57283;HAGONDANGE;57;44;GRAND EST
A8006210;A800621001;5.581870466;49.234439422;55357;MORGEMOULIN;55;44;GRAND EST
A8021010;A802101001;5.632484128;49.213609541;55181;ETAIN;55;44;GRAND EST
