libelle;longitude;latitude;code_commune_station;libelle_commune
Le ruisseau de Saint-Michel à Saint-Geoirs;5.340102547;45.31955936;38387;SAINT-GEOIRS
La Raille [Rival] à Beaufort;5.118842237;45.335731747;38032;BEAUFORT
Le Suzon à Saint-Barthélemy;5.083780489;45.344496794;38363;SAINT-BARTHELEMY
L'Oron [Collières] à Saint-Rambert-d'Albon;4.817472236;45.299302052;26325;SAINT-RAMBERT-D'ALBON
Le Rhône à Saint-Rambert-d'Albon;4.812973011;45.277088699;26325;SAINT-RAMBERT-D'ALBON
Le Rhône à Saint-Rambert-d'Albon;4.812973011;45.277088699;26325;SAINT-RAMBERT-D'ALBON
La Cance à Annonay;4.671912208;45.235942964;7010;ANNONAY
La Cance à Annonay [Galléliaure];4.63533695;45.235071826;7010;ANNONAY
La Deume à Saint-Julien-Molin-Molette [La Garinière];4.619001494;45.291777051;42246;SAINT-JULIEN-MOLIN-MOLETTE
L'Argental à Bourg-Argental;4.548308614;45.291580111;42023;BOURG-ARGENTAL
Le Ternay à Savas [Ternay];4.636551426;45.309777454;7310;SAVAS
La Deume à Saint-Marcel-lès-Annonay;4.601079315;45.289778836;7265;SAINT-MARCEL-LES-ANNONAY
La Cance à Sarras;4.786558451;45.206032312;7308;SARRAS
L'Ay à Ardoix [Pont de Rau];4.769828561;45.191519092;7013;ARDOIX
La Galaure à Saint-Uze;4.849550952;45.179968349;26332;SAINT-UZE
Le Doux à Lamastre;4.577808105;44.987841566;7129;LAMASTRE
Le Doux à Colombier-le-Vieux;4.732468345;45.058470961;7069;COLOMBIER-LE-VIEUX
La Daronne à Colombier-le-Vieux;4.731293545;45.072863459;7069;COLOMBIER-LE-VIEUX
Le Doux à Tournon-sur-Rhône;4.78087229;45.066965971;7324;TOURNON-SUR-RHONE
Le Duzon à Saint-Barthélemy-le-Plain;4.76549904;45.037320465;7217;SAINT-BARTHELEMY-LE-PLAIN
Le Rhône à Valence;4.88443849;44.931887885;26362;VALENCE
Le Rhône à Valence;4.88443849;44.931887885;26362;VALENCE
Le Rhône à Valence [retenue de Beauchastel];4.8591491;44.900279376;26362;VALENCE
La Barberolle à Barbières;5.126030961;44.954405182;26023;BARBIERES
La Barberolle à Barbières [Pont des Ducs];5.145349106;44.951070802;26023;BARBIERES
Le ruisseau Béal de Rose à Charpey;5.089824761;44.93353847;26079;CHARPEY
La Barberolle à Valence;4.925401293;44.948441794;26362;VALENCE
La Barberolle à Saint-Marcel-lès-Valence [Pont du Plovier];4.941497098;44.954308656;26313;SAINT-MARCEL-LES-VALENCE
La Barberolle [Pont Pré des Drix] à Bésayes;5.08002799;44.957834963;26049;BESAYES
La Barberolle [Bassin des Couleures] à Valence;4.925393711;44.948319578;26362;VALENCE
La Barberolle [Bassin de Bésayes] à Bésayes;5.109423521;44.953979723;26049;BESAYES
L'Embroye à Toulaud;4.784317711;44.88450373;7323;TOULAUD
L'Embroye à Charmes-sur-Rhône;4.826242165;44.873054398;7055;CHARMES-SUR-RHONE
La Véore à Chabeuil [Pont des Faucons];5.054896893;44.908912353;26064;CHABEUIL
La Véore à Beaumont-lès-Valence [Laye];4.927699225;44.869579806;26037;BEAUMONT-LES-VALENCE
Le Chevillon [Source captée] à Châteaudouble;5.112497343;44.885288246;26081;CHATEAUDOUBLE
L'Ecoutay à la Baume-Cornillane [Pont D208];5.015078806;44.820011662;26032;BAUME-CORNILLANE
Le Guimand à Charpey [Pont D119];5.07674608;44.936700193;26079;CHARPEY
Le Pétochin à Upie [Loye affluent du Pétochin];4.988848167;44.815169884;26358;UPIE
Le ruisseau d'Ozon à Ambonil [Pont chemin de l'Ozon];4.896127995;44.798301413;26007;AMBONIL
La Véore à Étoile-sur-Rhône [Pont des clévos];4.883792912;44.842102424;26124;ETOILE-SUR-RHONE
L'Eyrieux au Cheylard;4.427979681;44.912754844;7064;CHEYLARD
L'Eyrieux à Beauvène [Pont de Chervil];4.525183418;44.882538522;7030;BEAUVENE
La Glueyre à Gluiras [Tisonèche];4.518380938;44.829601169;7096;GLUIRAS
L'Eyrieux à Beauvène [Pont de Chervil];4.525183418;44.882538522;7030;BEAUVENE
L'Eyrieux aux Ollières-sur-Eyrieux;4.615584556;44.811280632;7167;OLLIERES-SUR-EYRIEUX
L'Eyrieux à Saint-Fortunat-sur-Eyrieux;4.672039289;44.825149508;7237;SAINT-FORTUNAT-SUR-EYRIEUX
Le Rhône à la Voulte-sur-Rhône;4.778815937;44.795643741;7349;VOULTE-SUR-RHONE
L'Eyrieux à Saint-Fortunat-sur-Eyrieux [Pontpierre];4.706893207;44.815739436;7237;SAINT-FORTUNAT-SUR-EYRIEUX
La Drôme à Luc-en-Diois;5.444484787;44.618699826;26167;LUC-EN-DIOIS
Le ruisseau de Martrou [Source captée] à Montlaur-en-Diois;5.405553754;44.623657784;26204;MONTLAUR-EN-DIOIS
Le Bès à Châtillon-en-Diois;5.490710372;44.693076027;26086;CHATILLON-EN-DIOIS
Le ruisseau de l'Archiane à Treschenu-Creyers [Menée];5.52753734;44.717371947;26354;TRESCHENU-CREYERS
Le Bès à Treschenu-Creyers [Archiane];5.507582639;44.742452261;26354;TRESCHENU-CREYERS
La Drôme à Saillans;5.208538594;44.689898174;26289;SAILLANS
La Drôme à Saillans;5.208538594;44.689898174;26289;SAILLANS
La Gervanne à Beaufort-sur-Gervanne;5.145589237;44.77640824;26035;BEAUFORT-SUR-GERVANNE
La Gervanne à Plan-de-Baix;5.191787186;44.830751168;26240;PLAN-DE-BAIX
La Gervanne à Beaufort-sur-Gervanne [Résurgence des Fontaigneux];5.137369823;44.767416548;26035;BEAUFORT-SUR-GERVANNE
La Drôme à Loriol-sur-Drôme [Loriol];4.786786624;44.768274126;26166;LORIOL-SUR-DROME
Le ruisseau de Grenette à la Répara-Auriples;4.995518321;44.665387165;26020;REPARA-AURIPLES
La Drôme à Livron-sur-Drôme;4.840216827;44.766175052;26165;LIVRON-SUR-DROME
La Drôme à Livron-sur-Drôme;4.840152183;44.766131098;26165;LIVRON-SUR-DROME
L'Ouvèze au Pouzin;4.734174937;44.759303143;7181;POUZIN
[Source captée] à Crupies;5.178875211;44.550740568;26111;CRUPIES
Le Roubion à Soyans;5.015696506;44.624829248;26344;SOYANS
Le Roubion à Montélimar;4.745154639;44.552233788;26198;MONTELIMAR
La Vèbre à Saou [Le Pertuis];5.095060585;44.654892014;26336;SAOU
Le Roubion à Montélimar [Pont Bir-Hakeim];4.763391958;44.557562898;26198;MONTELIMAR
Le Jabron à Souspierre;4.96728671;44.530876145;26343;SOUSPIERRE
Le Jabron à Montélimar;4.755078822;44.550239547;26198;MONTELIMAR
Le Jabron à Montélimar;4.757182409;44.550260115;26198;MONTELIMAR
Le Rhône à Viviers;4.700907395;44.481313001;7346;VIVIERS
Le Rhône à Viviers;4.701586939;44.481743722;7346;VIVIERS
[Source captée] à Taulignan;4.960576658;44.469996975;26348;TAULIGNAN
La dérivation de Donzère-Mondragon à Donzère [pont double SNCF];4.709055094;44.413026306;26116;DONZERE
Le Rhône à Bourg-Saint-Andéol;4.64714156;44.368248853;7042;BOURG-SAINT-ANDEOL
L'Ardèche à Pont-de-Labeaume [Pont de Rolandy];4.285163419;44.667860326;7178;PONT-DE-LABEAUME
L'Ardèche [Ardèche] à Meyras [Pont Barutel];4.270036021;44.670132921;7156;MEYRAS
La Fontolière à Meyras [Pont de Pourtalou];4.288658655;44.670628909;7156;MEYRAS
L'Ardèche à Vogüé;4.409780481;44.542564938;7348;VOGUE
L'Ardèche à Vogüé;4.4126694;44.550145113;7348;VOGUE
L'Ardèche à Ucel;4.395445211;44.626798269;7325;UCEL
L'Ardèche à Pont-de-Labeaume;4.290804443;44.66625498;7178;PONT-DE-LABEAUME
La Volane à Vals-les-Bains;4.367167832;44.65969212;7331;VALS-LES-BAINS
La Ligne à Labeaume [Gourami];4.328246845;44.491031583;7115;LABEAUME
La Baume à Saint-Alban-Auriolles;4.30875933;44.448480957;7207;SAINT-ALBAN-AURIOLLES
La Baume à Rosières;4.251388748;44.481612602;7199;ROSIERES
La Baume à Rosières;4.246438934;44.481007667;7199;ROSIERES
La Baume à Saint-Alban-Auriolles [Peyroche];4.328539012;44.448883548;7207;SAINT-ALBAN-AURIOLLES
Le Chassezac à Gravières;4.090752858;44.426594622;7100;GRAVIERES
Le Chassezac à Gravières;4.126457024;44.41359665;7100;GRAVIERES
L'Altier à Altier [La Goulette];3.889672639;44.459961241;48004;ALTIER
Le ruisseau de Fontaines à Saint-Alban-Auriolles;4.309438834;44.425172742;7207;SAINT-ALBAN-AURIOLLES
Le Chassezac à Berrias-et-Casteljau [Chaulet];4.216055994;44.406427621;7031;BERRIAS-ET-CASTELJAU
Le Chassezac à Chambonas [Les Bertronnes];4.117021348;44.424437628;7050;CHAMBONAS
La Borne à Saint-Laurent-les-Bains [Pont de Nicoulaud];3.948842891;44.573993376;7262;SAINT-LAURENT-LES-BAINS
L'Ardèche à Vallon-Pont-d'Arc;4.384814368;44.399312277;7330;VALLON-PONT-D'ARC
L'Ardèche à Saint-Martin-d'Ardèche [Sauze-Saint-Martin];4.551117902;44.314003861;7268;SAINT-MARTIN-D'ARDECHE
L'Ardèche à Saint-Martin-d'Ardèche [Sauze-Saint-Martin];4.567394289;44.300784456;7268;SAINT-MARTIN-D'ARDECHE
Le Rhône [Lit historique] à Pont-Saint-Esprit;4.649295748;44.260350149;30202;PONT-SAINT-ESPRIT
Le Lez à Teyssières [Vieux Village];5.13199805;44.450992043;26350;TEYSSIERES
Le Lez à Montségur-sur-Lauzon;4.882626877;44.3666156;26211;MONTSEGUR-SUR-LAUZON
Le Lez à Taulignan;5.01111719;44.444613715;26348;TAULIGNAN
Le Lez à Taulignan;5.010891884;44.444875673;26348;TAULIGNAN
La Coronne à Valréas;4.980780134;44.387620107;84138;VALREAS
Le Lez à Grignan [Pont D 541];4.916905852;44.408488438;26146;GRIGNAN
L'Aulière à Richerenches;4.892831159;44.363217066;84097;RICHERENCHES
La Coronne [Le Rieumau] à Saint-Pantaléon-les-Vignes;5.04425002;44.397850853;26322;SAINT-PANTALEON-LES-VIGNES
L'Herin à Bouchet;4.87344713;44.297054212;26054;BOUCHET
Le Lez à Suze-la-Rousse;4.838278993;44.291552414;26345;SUZE-LA-ROUSSE
Le Lez à Bollène;4.750682108;44.282355011;84019;BOLLENE
Le Lez à Bollène;4.750679425;44.282097318;84019;BOLLENE
L'Aigue à Rémuzat;5.349514701;44.409897395;26264;REMUZAT
L'Aigue à Saint-May;5.297699;44.434400085;26318;SAINT-MAY
L'Aigue à Saint-May;5.317430537;44.425685048;26318;SAINT-MAY
L'Ennuye à Arpavon;5.261528066;44.366560201;26013;ARPAVON
L'Ennuye à Sainte-Jalle;5.282982542;44.344759952;26306;SAINTE-JALLE
L'Aigue à Nyons;5.144041917;44.360139351;26220;NYONS
L'Aigue à Nyons;5.141328098;44.358225492;26220;NYONS
L'Aigue à Orange;4.801245766;44.159504248;84087;ORANGE
L'Aigue à Orange;4.856425772;44.174807638;84087;ORANGE
La Cèze à Gaujac [Barrage de Sénéchas];4.048593718;44.319240963;30127;GAUJAC
La Cèze à Chambon [DREAL LR];4.048907483;44.318743335;30079;CHAMBON
Le Luech à Chambon [chamboredon];4.043672608;44.306640826;30079;CHAMBON
Le Luech à Chambon [DREAL LR];4.023275339;44.301943762;30079;CHAMBON
La Cèze à Bessèges;4.093307875;44.296037026;30037;BESSEGES
La Cèze à Bessèges;4.095159752;44.291980275;30037;BESSEGES
La Ganière à Gagnières [Bannes];4.11310492;44.329446261;30120;GAGNIERES
La Cèze [Rivière Cèze] à Bessèges;4.092980551;44.293278978;30037;BESSEGES
La Ganière à Banne;4.09693418;44.336333461;7024;BANNE
La Cèze à Saint-Ambroix;4.196283285;44.264179266;30227;SAINT-AMBROIX
La Cèze à Saint-Ambroix;4.199915246;44.262632339;30227;SAINT-AMBROIX
L'Auzon aux Mages;4.173671805;44.218170491;30152;MAGES
L'Auzon [apport de la Cèze] à Allègre-les-Fumades [Pont d'Auzon];4.248024741;44.205146037;30008;ALLEGRE-LES-FUMADES
La Cèze [Rivière Cèze] à Rochegude;4.286122641;44.240631577;30218;ROCHEGUDE
La Cèze [Rivière Cèze] à Rivières;4.273736591;44.235545625;30215;RIVIERES
L'Auzon à Allègre-les-Fumades;4.247994046;44.204837932;30008;ALLEGRE-LES-FUMADES
La Cèze à Tharaux;4.299857196;44.24378301;30327;THARAUX
La Claysse à Saint-Jean-de-Maruéjols-et-Avéjan;4.27947574;44.259073897;30266;SAINT-JEAN-DE-MARUEJOLS-ET-AVEJAN
La Cèze à Saint-André-de-Roquepertuis;4.446762513;44.247509471;30230;SAINT-ANDRE-DE-ROQUEPERTUIS
La Cèze à Montclus;4.430450654;44.264405558;30175;MONTCLUS
La Cèze à Goudargues [Goudargues];4.467659797;44.215318067;30131;GOUDARGUES
La Cèze à la Roque-sur-Cèze;4.5268789;44.190006933;30222;ROQUE-SUR-CEZE
La Cèze à Bagnols-sur-Cèze [Pont];4.620008053;44.170230509;30028;BAGNOLS-SUR-CEZE
La Cèze à Bagnols-sur-Cèze [Etiage CNR en rive gauche];4.621254441;44.171195295;30028;BAGNOLS-SUR-CEZE
La Tave [Rivière Tave] à Laudun-l'Ardoise;4.689954521;44.114170743;30141;LAUDUN-L'ARDOISE
Le Rhône à Roquemaure;4.80252266;44.04097698;30221;ROQUEMAURE
[Source captée] à Vercoiran;5.337735803;44.305546843;26370;VERCOIRAN
L'Ouvèze à Buis-les-Baronnies [Hameau de Cost];5.254882368;44.253229463;26063;BUIS-LES-BARONNIES
Le Toulourenc à Malaucène [Veaux];5.213882654;44.215058199;84069;MALAUCENE
[Source captée] à Barret-de-Lioure;5.496177506;44.182885991;26026;BARRET-DE-LIOURE
L'Ouvèze à Entrechaux [Pont Saint Michel];5.136699284;44.229067748;84044;ENTRECHAUX
L'Ouvèze à Roaix;5.012281043;44.240872729;84098;ROAIX
L'Ouvèze à Roaix;5.011503128;44.24037847;84098;ROAIX
L'Ouvèze à Vaison-la-Romaine;5.069038529;44.239855846;84137;VAISON-LA-ROMAINE
Le Brégoux à Carpentras [Château de la plane];5.078955949;44.094659691;84031;CARPENTRAS
Le vallon des Paillasses à Saint-Pierre-de-Vassols;5.138402544;44.097774054;84115;SAINT-PIERRE-DE-VASSOLS
Le ruisseau de Salette à Beaumes-de-Venise;5.027702444;44.118624147;84012;BEAUMES-DE-VENISE
Le Brégoux à Caromb;5.077834719;44.103639471;84030;CAROMB
L'Auzon à Mormoiron;5.186379453;44.058671207;84082;MORMOIRON
L'Auzon à Carpentras;5.032887966;44.055657818;84031;CARPENTRAS
[Source captée] à Ferrassières;5.462352174;44.153177541;26135;FERRASSIERES
La Nesque à Pernes-les-Fontaines;5.074210074;44.012459624;84088;PERNES-LES-FONTAINES
La Sorgue de Velleron [Résurgence] à Fontaine-de-Vaucluse;5.130509253;43.921336549;84139;FONTAINE-DE-VAUCLUSE
La Sorgue de Velleron [Résurgence] à Fontaine-de-Vaucluse;5.132688417;43.917916376;84139;FONTAINE-DE-VAUCLUSE
Le vallon des Paillasses [La Mède] à Aubignan [Meyras];5.020680668;44.087377091;84004;AUBIGNAN
Le vallon des Paillasses [La Grande-Levadé] à Bédarrides [La Palud];4.922934489;44.03696496;84016;BEDARRIDES
Le vallon des Paillasses [Le Brégoux] à Aubignan;5.025825507;44.097509843;84004;AUBIGNAN
Le Brégoux à Sarrians [Bas Malencon];4.993396968;44.095484783;84122;SARRIANS
La Sorgue de Velleron à Bédarrides;4.899617135;44.038070644;84016;BEDARRIDES
L'Ouvèze à Bédarrides [Village];4.895777409;44.039545403;84016;BEDARRIDES
Le Rhône à Avignon [Pont Daladier];4.799149386;43.951549084;84007;AVIGNON
Le Gard à Saint-Étienne-Vallée-Française [Roq.];3.824417662;44.187242168;48148;SAINT-ETIENNE-VALLEE-FRANCAISE
Le Gardon de Saint-Germain à Saint-Germain-de-Calberte [Bastide];3.831675657;44.206207295;48155;SAINT-GERMAIN-DE-CALBERTE
Le Gard à Saint-Étienne-Vallée-Française [DREAL LR];3.839373856;44.169945312;48148;SAINT-ETIENNE-VALLEE-FRANCAISE
Le Gard à Saint-Étienne-Vallée-Française [les Solièges];3.843118125;44.171652667;48148;SAINT-ETIENNE-VALLEE-FRANCAISE
Le Gardon de Sainte-Croix à Gabriac;3.715948467;44.191490183;48067;GABRIAC
Le Gardon de Sainte-Croix à Gabriac;3.715020347;44.192196468;48067;GABRIAC
Le Gardon de Sainte-Croix à Sainte-Croix-Vallée-Française [Pont du Martinet];3.74190799;44.180801079;48144;SAINTE-CROIX-VALLEE-FRANCAISE
Le Gardon de Sainte-Croix à Saint-Étienne-Vallée-Française [Pont du Martinet];3.84097079;44.156815651;48148;SAINT-ETIENNE-VALLEE-FRANCAISE
Le Gard à Générargues [Roucan];3.969153772;44.079331546;30129;GENERARGUES
Le Gard à Mialet [en amont du camping];3.909514565;44.125874228;30168;MIALET
Le Gard à Mialet [en amont du camping];3.938537978;44.111792774;30168;MIALET
Le Gard à Thoiras [Roucan];3.967579212;44.079596185;30329;THOIRAS
Le Gardon de Saint-Jean à Corbès [Roc Courbe];3.960844727;44.073424354;30094;CORBES
Le Gardon de Saint-Jean à Saint-Jean-du-Gard [Bâtiment communal];3.883793139;44.10389704;30269;SAINT-JEAN-DU-GARD
Le Gardon de Saint-Jean à Saint-Jean-du-Gard [Bâtiment communal];3.880824679;44.104857717;30269;SAINT-JEAN-DU-GARD
Le Gardon de Saint-Jean à Saumane;3.761804283;44.119853503;30310;SAUMANE
Le Gardon de Saint-Jean à l'Estréchure [DREAL LR];3.807080501;44.101905645;30108;ESTRECHURE
Le ruisseau de Coulègne à Colognac [DREAL LR];3.842248879;44.835757883;30087;COLOGNAC
La Salindrenque à Thoiras [Malerargues];3.890782518;44.043687739;30329;THOIRAS
Le Gardon de Saint-Jean à Saumane [DREAL LR];3.771197193;44.113172142;30310;SAUMANE
La Salindrenque à Lasalle [1];3.863683447;44.038896059;30140;LASALLE
La Salindrenque à Lasalle [2];3.857669458;44.04209758;30140;LASALLE
La Salindrenque à Thoiras;3.934844567;44.06620109;30329;THOIRAS
La Salindrenque à Thoiras;3.936135965;44.070088171;30329;THOIRAS
[Ruisseau de Borgne] à Saumane;3.761721931;44.1258334;30310;SAUMANE
Le Gardon de Saint-Jean à Saint-André-de-Valborgne;3.69072214;44.150722416;30231;SAINT-ANDRE-DE-VALBORGNE
Le Gardon de Saint-Jean à Saint-Jean-du-Gard [Pont de Camboneral];3.87278715;44.112241124;30269;SAINT-JEAN-DU-GARD
Le Gard à Anduze [sous le pont du train];3.984925912;44.060102126;30010;ANDUZE
Le Gard à Anduze [sous le pont du train];3.987599691;44.055423208;30010;ANDUZE
Le Gard à Anduze [sous le pont du train];3.987656609;44.057355318;30010;ANDUZE
L'Amous à Générargues;3.985524196;44.080832659;30129;GENERARGUES
Le Gardon d'Alès à Alès [Pont Vieux];4.078850426;44.120354719;30007;ALES
Le Gardon d'Alès à Branoux-les-Taillades [Cambous];3.986394209;44.233353303;30051;BRANOUX-LES-TAILLADES
Le Gardon d'Alès à Sainte-Cécile-d'Andorge [Barrage de Sainte-Cécile-d'Andorge];3.980965035;44.242283002;30239;SAINTE-CECILE-D'ANDORGE
Le Gardon d'Alès à Saint-Hilaire-de-Brethmas;4.101199426;44.096905125;30259;SAINT-HILAIRE-DE-BRETHMAS
Le Galeizon à Saint-Paul-la-Coste [Aube Morte];3.97909081;44.159065768;30291;SAINT-PAUL-LA-COSTE
Le Galeizon à Saint-Paul-la-Coste [Aube Morte];3.982728837;44.157041796;30291;SAINT-PAUL-LA-COSTE
Le Gardon d'Alès à Saint-Privat-de-Vallongue [la farelle];3.860287278;44.266846521;48178;SAINT-PRIVAT-DE-VALLONGUE
Le Gardon d'Alès à Sainte-Cécile-d'Andorge [aval du barrage des Cambous];3.98884222;44.233915102;30239;SAINTE-CECILE-D'ANDORGE
Le Gardon d'Alès à Cendras [La Blaquière];4.059556054;44.148618448;30077;CENDRAS
Le Gardon d'Alès à Cendras [La Blaquière];4.060046448;44.150355586;30077;CENDRAS
Le Gard à Boucoiran-et-Nozières [Pont de Ners];4.1554955;44.016328283;30046;BOUCOIRAN-ET-NOZIERES
Le Gard à Ners [Pont RN 106];4.155089928;44.015843166;30188;NERS
Le Gard à Sainte-Anastasie [Russan];4.32027411;43.931512241;30228;SAINTE-ANASTASIE
L'Alzon à Uzès [Moulin de Bargeton];4.424830671;44.003013965;30334;UZES
Le Gard à Sanilhac-Sagriès [DREAL LR];4.430094222;43.938946506;30308;SANILHAC-SAGRIES
Le Bourdic à Aubussargues [DREAL LR];4.332606322;44.001710058;30021;AUBUSSARGUES
Le Gard à Sanilhac-Sagriès [La Baume];4.432140331;43.938297812;30308;SANILHAC-SAGRIES
Le Gard [Gardon aval] à Remoulins;4.556605005;43.937290465;30212;REMOULINS
Le Gard [Gardon aval] à Remoulins;4.557552803;43.940354359;30212;REMOULINS
Le Gard [Gardon aval] à Remoulins;4.555798749;43.938381048;30212;REMOULINS
Le Gard [Gardon aval] à Remoulins;4.56722817;43.928904145;30212;REMOULINS
Le Gard [Gardon aval] à Remoulins;4.55810936;43.936811244;30212;REMOULINS
Le Gard à Comps;4.607269203;43.854237897;;
Le Rhône à Beaucaire [Pont de Beaucaire];4.649077876;43.804384672;30032;BEAUCAIRE
Le Rhône à Tarascon;4.651959401;43.786929456;13108;TARASCON
Le Rhône à Tarascon;4.651959401;43.786929456;13108;TARASCON
La Bagnolette à Tarascon [Saint-Gabriel];4.691219428;43.767164649;13108;TARASCON
L'Isère à Val-d'Isère;6.987210046;45.447442529;73304;VAL-D'ISERE
L'Isère à Séez [Malgovert];6.795138627;45.618374356;73285;SEEZ
L'Isère à Bourg-Saint-Maurice;6.766763461;45.60331781;73054;BOURG-SAINT-MAURICE
L'Isère à Landry;6.733619308;45.576702922;73142;LANDRY
Le ruisseau de Macot à Mâcot-la-Plagne [Source des Frasses];6.693742725;45.530396848;73150;PLAGNE TARENTAISE
L'Isère à Moûtiers [Pont Neuf];6.530826624;45.484296533;73181;MOUTIERS
L'Isère à Albertville [Conflans];6.407753017;45.662092271;73011;ALBERTVILLE
Le Doron de Bozel à Planay;6.677112944;45.442267867;73201;PLANAY
Le Doron de Bozel à la Perrière [Vignotan - QNR];6.583765183;45.449617838;73198;PERRIERE
Le Doron de Bozel à la Perrière [Vignotan - QNR];6.583765183;45.449617838;73198;PERRIERE
Le Doron de Bozel à Moûtiers [Ponserand];6.525447468;45.483329994;73181;MOUTIERS
Le Doron de Belleville à Saint-Martin-de-Belleville [Le Bettaix];6.526232618;45.33936812;73257;BELLEVILLE
Le ruisseau Bridan à la Léchère [Source de Pont Botto];6.409013798;45.477491927;73187;LECHERE
L'Isère à Aigueblanche;6.513173852;45.49631603;73003;AIGUEBLANCHE
L'Isère à la Léchère;6.474305991;45.532086707;73187;LECHERE
L'Isère à Cevins;6.454462592;45.582593884;73063;CEVINS
L'Arly à Ugine;6.476149308;45.762962546;73303;UGINE
L'Arly à Ugine;6.482092638;45.76837662;73303;UGINE
Le torrent Nant du Moulin à Crest-Voland [Source des Moulins];6.503821853;45.785045963;73094;CREST-VOLAND
La Chaise à Ugine [Pont de Soney];6.390348129;45.759247974;73303;UGINE
La Chaise à Ugine [Pont de Soney];6.389925086;45.759278721;73303;UGINE
L'Arly à Pallud [Pont de Venthon];6.401269291;45.691103502;73196;PALLUD
